title,category,skills,level,description
Senior AI Researcher,Data & AI,TensorFlow; Reinforcement Learning; Publications; Python; Deep Learning,Senior,"Internship · On-site. We are hiring a Senior AI Researcher for our SaaS team. The ideal candidate has 6-10 years of experience and is proficient in TensorFlow, Reinforcement Learning, Publications, Python, Deep Learning. This is a on-site internship position focused on delivering high-quality data & ai work."
Mid-level Machine Learning Engineer,Data & AI,Deep Learning; Machine Learning; Python; PyTorch; Model Deployment; Scikit-learn,Mid-level,"Full-time · Hybrid. We are hiring a Mid-level Machine Learning Engineer for our Startup team. The ideal candidate has 3-6 years of experience and is proficient in Deep Learning, Machine Learning, Python, PyTorch, Model Deployment, Scikit-learn. This is a hybrid full-time position focused on delivering high-quality data & ai work."
Lead Data Engineer,Data & AI,Data Modeling; Airflow; Kafka; Hadoop; AWS,Lead,"Contract · On-site. We are hiring a Lead Data Engineer for our SaaS team. The ideal candidate has 8-14 years of experience and is proficient in Data Modeling, Airflow, Kafka, Hadoop, AWS. This is a on-site contract position focused on delivering high-quality data & ai work."
Mid-level AI Researcher,Data & AI,NLP; Machine Learning; Mathematics; TensorFlow; Research; Reinforcement Learning,Mid-level,"Full-time · Hybrid. We are hiring a Mid-level AI Researcher for our Fintech team. The ideal candidate has 3-6 years of experience and is proficient in NLP, Machine Learning, Mathematics, TensorFlow, Research, Reinforcement Learning. This is a hybrid full-time position focused on delivering high-quality data & ai work."
Intern Data Scientist,Data & AI,NumPy; Python; Jupyter; Machine Learning; Statistics; SQL; Pandas,Intern,"Full-time · Remote. We are hiring a Intern Data Scientist for our EdTech team. The ideal candidate has 0-1 years of experience and is proficient in NumPy, Python, Jupyter, Machine Learning, Statistics, SQL, Pandas. This is a remote full-time position focused on delivering high-quality data & ai work."
Senior Data Analyst,Data & AI,Statistics; Data Cleaning; Reporting; Python; Tableau; A/B Testing; SQL,Senior,"Full-time · On-site. We are hiring a Senior Data Analyst for our Gaming team. The ideal candidate has 6-10 years of experience and is proficient in Statistics, Data Cleaning, Reporting, Python, Tableau, A/B Testing, SQL. This is a on-site full-time position focused on delivering high-quality data & ai work."
Principal NLP Engineer,Data & AI,Text Mining; Python; NLP; Machine Learning; Tokenization,Principal,"Internship · Hybrid. We are hiring a Principal NLP Engineer for our SaaS team. The ideal candidate has 12-20 years of experience and is proficient in Text Mining, Python, NLP, Machine Learning, Tokenization. This is a hybrid internship position focused on delivering high-quality data & ai work."
Principal Computer Vision Engineer,Data & AI,Deep Learning; CNN; TensorFlow; PyTorch; Image Processing; OpenCV,Principal,"Internship · Hybrid. We are hiring a Principal Computer Vision Engineer for our E-commerce team. The ideal candidate has 12-20 years of experience and is proficient in Deep Learning, CNN, TensorFlow, PyTorch, Image Processing, OpenCV. This is a hybrid internship position focused on delivering high-quality data & ai work."
Senior Business Intelligence Analyst,Data & AI,DAX; Data Warehousing; Excel; Power BI; ETL; Python,Senior,"Full-time · Remote. We are hiring a Senior Business Intelligence Analyst for our EdTech team. The ideal candidate has 6-10 years of experience and is proficient in DAX, Data Warehousing, Excel, Power BI, ETL, Python. This is a remote full-time position focused on delivering high-quality data & ai work."
Intern Business Intelligence Analyst,Data & AI,Power BI; Tableau; SQL; Reporting; Data Warehousing,Intern,"Internship · On-site. We are hiring a Intern Business Intelligence Analyst for our EdTech team. The ideal candidate has 0-1 years of experience and is proficient in Power BI, Tableau, SQL, Reporting, Data Warehousing. This is a on-site internship position focused on delivering high-quality data & ai work."
Mid-level AI Researcher,Data & AI,Research; Machine Learning; NLP; Publications; Python,Mid-level,"Full-time · Hybrid. We are hiring a Mid-level AI Researcher for our Startup team. The ideal candidate has 3-6 years of experience and is proficient in Research, Machine Learning, NLP, Publications, Python. This is a hybrid full-time position focused on delivering high-quality data & ai work."
Senior Data Analyst,Data & AI,Excel; Tableau; SQL; Statistics; Python,Senior,"Internship · On-site. We are hiring a Senior Data Analyst for our Gaming team. The ideal candidate has 6-10 years of experience and is proficient in Excel, Tableau, SQL, Statistics, Python. This is a on-site internship position focused on delivering high-quality data & ai work."
Junior AI Researcher,Data & AI,Publications; PyTorch; TensorFlow; Machine Learning; Mathematics; Reinforcement Learning,Junior,"Contract · Hybrid. We are hiring a Junior AI Researcher for our EdTech team. The ideal candidate has 1-3 years of experience and is proficient in Publications, PyTorch, TensorFlow, Machine Learning, Mathematics, Reinforcement Learning. This is a hybrid contract position focused on delivering high-quality data & ai work."
Lead NLP Engineer,Data & AI,Text Mining; Tokenization; NLP; Transformers; BERT,Lead,"Internship · Hybrid. We are hiring a Lead NLP Engineer for our Healthcare team. The ideal candidate has 8-14 years of experience and is proficient in Text Mining, Tokenization, NLP, Transformers, BERT. This is a hybrid internship position focused on delivering high-quality data & ai work."
Principal NLP Engineer,Data & AI,Text Mining; BERT; PyTorch; spaCy; Machine Learning; NLP; Transformers,Principal,"Full-time · Remote. We are hiring a Principal NLP Engineer for our Enterprise team. The ideal candidate has 12-20 years of experience and is proficient in Text Mining, BERT, PyTorch, spaCy, Machine Learning, NLP, Transformers. This is a remote full-time position focused on delivering high-quality data & ai work."
Mid-level NLP Engineer,Data & AI,PyTorch; BERT; Text Mining; spaCy; Tokenization,Mid-level,"Internship · On-site. We are hiring a Mid-level NLP Engineer for our Healthcare team. The ideal candidate has 3-6 years of experience and is proficient in PyTorch, BERT, Text Mining, spaCy, Tokenization. This is a on-site internship position focused on delivering high-quality data & ai work."
Mid-level NLP Engineer,Data & AI,Text Mining; Tokenization; BERT; Python; Transformers; NLP; Machine Learning,Mid-level,"Internship · On-site. We are hiring a Mid-level NLP Engineer for our Enterprise team. The ideal candidate has 3-6 years of experience and is proficient in Text Mining, Tokenization, BERT, Python, Transformers, NLP, Machine Learning. This is a on-site internship position focused on delivering high-quality data & ai work."
Intern NLP Engineer,Data & AI,PyTorch; spaCy; NLP; Deep Learning; BERT,Intern,"Full-time · Hybrid. We are hiring a Intern NLP Engineer for our Startup team. The ideal candidate has 0-1 years of experience and is proficient in PyTorch, spaCy, NLP, Deep Learning, BERT. This is a hybrid full-time position focused on delivering high-quality data & ai work."
Senior NLP Engineer,Data & AI,Tokenization; BERT; Transformers; Machine Learning; NLP; Python; Text Mining,Senior,"Full-time · Hybrid. We are hiring a Senior NLP Engineer for our EdTech team. The ideal candidate has 6-10 years of experience and is proficient in Tokenization, BERT, Transformers, Machine Learning, NLP, Python, Text Mining. This is a hybrid full-time position focused on delivering high-quality data & ai work."
Senior Computer Vision Engineer,Data & AI,Python; Deep Learning; C++; CNN; OpenCV,Senior,"Contract · On-site. We are hiring a Senior Computer Vision Engineer for our Gaming team. The ideal candidate has 6-10 years of experience and is proficient in Python, Deep Learning, C++, CNN, OpenCV. This is a on-site contract position focused on delivering high-quality data & ai work."
Lead Data Analyst,Data & AI,Statistics; Data Cleaning; Excel; A/B Testing; Pandas; Tableau; Python,Lead,"Full-time · On-site. We are hiring a Lead Data Analyst for our Healthcare team. The ideal candidate has 8-14 years of experience and is proficient in Statistics, Data Cleaning, Excel, A/B Testing, Pandas, Tableau, Python. This is a on-site full-time position focused on delivering high-quality data & ai work."
Intern Machine Learning Engineer,Data & AI,Deep Learning; Python; Machine Learning; Docker; TensorFlow,Intern,"Full-time · Remote. We are hiring a Intern Machine Learning Engineer for our SaaS team. The ideal candidate has 0-1 years of experience and is proficient in Deep Learning, Python, Machine Learning, Docker, TensorFlow. This is a remote full-time position focused on delivering high-quality data & ai work."
Mid-level AI Researcher,Data & AI,TensorFlow; Mathematics; Deep Learning; Machine Learning; Publications,Mid-level,"Full-time · Remote. We are hiring a Mid-level AI Researcher for our Startup team. The ideal candidate has 3-6 years of experience and is proficient in TensorFlow, Mathematics, Deep Learning, Machine Learning, Publications. This is a remote full-time position focused on delivering high-quality data & ai work."
Mid-level Data Analyst,Data & AI,SQL; Python; Reporting; Tableau; A/B Testing,Mid-level,"Contract · Hybrid. We are hiring a Mid-level Data Analyst for our Gaming team. The ideal candidate has 3-6 years of experience and is proficient in SQL, Python, Reporting, Tableau, A/B Testing. This is a hybrid contract position focused on delivering high-quality data & ai work."
Junior AI Researcher,Data & AI,Machine Learning; PyTorch; Python; Publications; NLP; Research; Reinforcement Learning,Junior,"Contract · Remote. We are hiring a Junior AI Researcher for our SaaS team. The ideal candidate has 1-3 years of experience and is proficient in Machine Learning, PyTorch, Python, Publications, NLP, Research, Reinforcement Learning. This is a remote contract position focused on delivering high-quality data & ai work."
Mid-level Computer Vision Engineer,Data & AI,PyTorch; OpenCV; C++; CNN; Image Processing,Mid-level,"Full-time · Hybrid. We are hiring a Mid-level Computer Vision Engineer for our Healthcare team. The ideal candidate has 3-6 years of experience and is proficient in PyTorch, OpenCV, C++, CNN, Image Processing. This is a hybrid full-time position focused on delivering high-quality data & ai work."
Lead Computer Vision Engineer,Data & AI,Machine Learning; Python; PyTorch; OpenCV; TensorFlow; Deep Learning; C++,Lead,"Full-time · Remote. We are hiring a Lead Computer Vision Engineer for our Enterprise team. The ideal candidate has 8-14 years of experience and is proficient in Machine Learning, Python, PyTorch, OpenCV, TensorFlow, Deep Learning, C++. This is a remote full-time position focused on delivering high-quality data & ai work."
Intern Data Analyst,Data & AI,Data Cleaning; Statistics; Excel; Python; Tableau,Intern,"Internship · Remote. We are hiring a Intern Data Analyst for our Fintech team. The ideal candidate has 0-1 years of experience and is proficient in Data Cleaning, Statistics, Excel, Python, Tableau. This is a remote internship position focused on delivering high-quality data & ai work."
Senior Data Analyst,Data & AI,SQL; Pandas; Power BI; A/B Testing; Tableau; Reporting,Senior,"Full-time · Hybrid. We are hiring a Senior Data Analyst for our Startup team. The ideal candidate has 6-10 years of experience and is proficient in SQL, Pandas, Power BI, A/B Testing, Tableau, Reporting. This is a hybrid full-time position focused on delivering high-quality data & ai work."
Lead Business Intelligence Analyst,Data & AI,Dashboards; Excel; Power BI; ETL; SQL; Data Warehousing,Lead,"Internship · Hybrid. We are hiring a Lead Business Intelligence Analyst for our EdTech team. The ideal candidate has 8-14 years of experience and is proficient in Dashboards, Excel, Power BI, ETL, SQL, Data Warehousing. This is a hybrid internship position focused on delivering high-quality data & ai work."
Mid-level Data Analyst,Data & AI,Data Cleaning; Python; A/B Testing; Statistics; Pandas,Mid-level,"Contract · On-site. We are hiring a Mid-level Data Analyst for our Enterprise team. The ideal candidate has 3-6 years of experience and is proficient in Data Cleaning, Python, A/B Testing, Statistics, Pandas. This is a on-site contract position focused on delivering high-quality data & ai work."
Senior Data Engineer,Data & AI,Kafka; Spark; Python; Hadoop; SQL; ETL; AWS,Senior,"Internship · On-site. We are hiring a Senior Data Engineer for our EdTech team. The ideal candidate has 6-10 years of experience and is proficient in Kafka, Spark, Python, Hadoop, SQL, ETL, AWS. This is a on-site internship position focused on delivering high-quality data & ai work."
Mid-level NLP Engineer,Data & AI,Text Mining; Machine Learning; Transformers; Python; NLP; Deep Learning,Mid-level,"Contract · Remote. We are hiring a Mid-level NLP Engineer for our Startup team. The ideal candidate has 3-6 years of experience and is proficient in Text Mining, Machine Learning, Transformers, Python, NLP, Deep Learning. This is a remote contract position focused on delivering high-quality data & ai work."
Principal Data Scientist,Data & AI,Machine Learning; SQL; Scikit-learn; NumPy; TensorFlow; Jupyter,Principal,"Contract · On-site. We are hiring a Principal Data Scientist for our E-commerce team. The ideal candidate has 12-20 years of experience and is proficient in Machine Learning, SQL, Scikit-learn, NumPy, TensorFlow, Jupyter. This is a on-site contract position focused on delivering high-quality data & ai work."
Principal Computer Vision Engineer,Data & AI,Machine Learning; C++; Python; TensorFlow; PyTorch,Principal,"Internship · Hybrid. We are hiring a Principal Computer Vision Engineer for our EdTech team. The ideal candidate has 12-20 years of experience and is proficient in Machine Learning, C++, Python, TensorFlow, PyTorch. This is a hybrid internship position focused on delivering high-quality data & ai work."
Junior Computer Vision Engineer,Data & AI,Python; Machine Learning; CNN; CUDA; Image Processing,Junior,"Internship · Hybrid. We are hiring a Junior Computer Vision Engineer for our E-commerce team. The ideal candidate has 1-3 years of experience and is proficient in Python, Machine Learning, CNN, CUDA, Image Processing. This is a hybrid internship position focused on delivering high-quality data & ai work."
Principal AI Researcher,Data & AI,PyTorch; Publications; NLP; Python; Deep Learning,Principal,"Internship · Hybrid. We are hiring a Principal AI Researcher for our Startup team. The ideal candidate has 12-20 years of experience and is proficient in PyTorch, Publications, NLP, Python, Deep Learning. This is a hybrid internship position focused on delivering high-quality data & ai work."
Mid-level Data Analyst,Data & AI,Pandas; Reporting; Data Cleaning; Python; Excel,Mid-level,"Full-time · Hybrid. We are hiring a Mid-level Data Analyst for our Enterprise team. The ideal candidate has 3-6 years of experience and is proficient in Pandas, Reporting, Data Cleaning, Python, Excel. This is a hybrid full-time position focused on delivering high-quality data & ai work."
Lead Data Engineer,Data & AI,Data Modeling; Snowflake; ETL; Kafka; Python; Hadoop,Lead,"Full-time · On-site. We are hiring a Lead Data Engineer for our Gaming team. The ideal candidate has 8-14 years of experience and is proficient in Data Modeling, Snowflake, ETL, Kafka, Python, Hadoop. This is a on-site full-time position focused on delivering high-quality data & ai work."
Principal Data Engineer,Data & AI,Python; SQL; Data Modeling; Airflow; Spark; Hadoop,Principal,"Full-time · On-site. We are hiring a Principal Data Engineer for our EdTech team. The ideal candidate has 12-20 years of experience and is proficient in Python, SQL, Data Modeling, Airflow, Spark, Hadoop. This is a on-site full-time position focused on delivering high-quality data & ai work."
Mid-level Data Analyst,Data & AI,Reporting; Pandas; Tableau; SQL; Python; Power BI,Mid-level,"Internship · Remote. We are hiring a Mid-level Data Analyst for our Healthcare team. The ideal candidate has 3-6 years of experience and is proficient in Reporting, Pandas, Tableau, SQL, Python, Power BI. This is a remote internship position focused on delivering high-quality data & ai work."
Junior Machine Learning Engineer,Data & AI,Machine Learning; Model Deployment; PyTorch; TensorFlow; SQL; MLOps,Junior,"Internship · Hybrid. We are hiring a Junior Machine Learning Engineer for our Enterprise team. The ideal candidate has 1-3 years of experience and is proficient in Machine Learning, Model Deployment, PyTorch, TensorFlow, SQL, MLOps. This is a hybrid internship position focused on delivering high-quality data & ai work."
Senior Data Scientist,Data & AI,Data Visualization; TensorFlow; Machine Learning; NumPy; Pandas; Python,Senior,"Contract · Remote. We are hiring a Senior Data Scientist for our Startup team. The ideal candidate has 6-10 years of experience and is proficient in Data Visualization, TensorFlow, Machine Learning, NumPy, Pandas, Python. This is a remote contract position focused on delivering high-quality data & ai work."
Intern Business Intelligence Analyst,Data & AI,SQL; Python; Reporting; ETL; DAX,Intern,"Contract · Hybrid. We are hiring a Intern Business Intelligence Analyst for our EdTech team. The ideal candidate has 0-1 years of experience and is proficient in SQL, Python, Reporting, ETL, DAX. This is a hybrid contract position focused on delivering high-quality data & ai work."
Junior Data Analyst,Data & AI,Tableau; Power BI; A/B Testing; Pandas; Excel,Junior,"Internship · Remote. We are hiring a Junior Data Analyst for our Startup team. The ideal candidate has 1-3 years of experience and is proficient in Tableau, Power BI, A/B Testing, Pandas, Excel. This is a remote internship position focused on delivering high-quality data & ai work."
Mid-level AI Researcher,Data & AI,Publications; Machine Learning; PyTorch; NLP; Research,Mid-level,"Contract · Remote. We are hiring a Mid-level AI Researcher for our SaaS team. The ideal candidate has 3-6 years of experience and is proficient in Publications, Machine Learning, PyTorch, NLP, Research. This is a remote contract position focused on delivering high-quality data & ai work."
Junior Data Scientist,Data & AI,Data Visualization; Pandas; Machine Learning; TensorFlow; Python; NumPy,Junior,"Full-time · Hybrid. We are hiring a Junior Data Scientist for our E-commerce team. The ideal candidate has 1-3 years of experience and is proficient in Data Visualization, Pandas, Machine Learning, TensorFlow, Python, NumPy. This is a hybrid full-time position focused on delivering high-quality data & ai work."
Principal Business Intelligence Analyst,Data & AI,Power BI; Excel; Reporting; Data Warehousing; Python; ETL,Principal,"Full-time · Hybrid. We are hiring a Principal Business Intelligence Analyst for our EdTech team. The ideal candidate has 12-20 years of experience and is proficient in Power BI, Excel, Reporting, Data Warehousing, Python, ETL. This is a hybrid full-time position focused on delivering high-quality data & ai work."
Intern Data Engineer,Data & AI,Hadoop; ETL; Data Modeling; Snowflake; Kafka; Python; Airflow,Intern,"Full-time · Hybrid. We are hiring a Intern Data Engineer for our E-commerce team. The ideal candidate has 0-1 years of experience and is proficient in Hadoop, ETL, Data Modeling, Snowflake, Kafka, Python, Airflow. This is a hybrid full-time position focused on delivering high-quality data & ai work."
Mid-level NLP Engineer,Data & AI,spaCy; Transformers; Python; Tokenization; PyTorch; BERT; NLP,Mid-level,"Full-time · Remote. We are hiring a Mid-level NLP Engineer for our Startup team. The ideal candidate has 3-6 years of experience and is proficient in spaCy, Transformers, Python, Tokenization, PyTorch, BERT, NLP. This is a remote full-time position focused on delivering high-quality data & ai work."
Intern Machine Learning Engineer,Data & AI,Machine Learning; MLOps; Deep Learning; Model Deployment; PyTorch; SQL; Docker,Intern,"Contract · Hybrid. We are hiring a Intern Machine Learning Engineer for our Enterprise team. The ideal candidate has 0-1 years of experience and is proficient in Machine Learning, MLOps, Deep Learning, Model Deployment, PyTorch, SQL, Docker. This is a hybrid contract position focused on delivering high-quality data & ai work."
Senior Machine Learning Engineer,Data & AI,Docker; Scikit-learn; TensorFlow; Model Deployment; Machine Learning,Senior,"Contract · Hybrid. We are hiring a Senior Machine Learning Engineer for our Gaming team. The ideal candidate has 6-10 years of experience and is proficient in Docker, Scikit-learn, TensorFlow, Model Deployment, Machine Learning. This is a hybrid contract position focused on delivering high-quality data & ai work."
Principal AI Researcher,Data & AI,Python; Research; Mathematics; Machine Learning; Publications; Deep Learning,Principal,"Internship · Hybrid. We are hiring a Principal AI Researcher for our Healthcare team. The ideal candidate has 12-20 years of experience and is proficient in Python, Research, Mathematics, Machine Learning, Publications, Deep Learning. This is a hybrid internship position focused on delivering high-quality data & ai work."
Junior Data Engineer,Data & AI,Data Modeling; Spark; ETL; Python; Airflow; Snowflake; Hadoop,Junior,"Internship · Remote. We are hiring a Junior Data Engineer for our Healthcare team. The ideal candidate has 1-3 years of experience and is proficient in Data Modeling, Spark, ETL, Python, Airflow, Snowflake, Hadoop. This is a remote internship position focused on delivering high-quality data & ai work."
Intern NLP Engineer,Data & AI,spaCy; Deep Learning; Text Mining; Tokenization; PyTorch; BERT; Python,Intern,"Contract · Hybrid. We are hiring a Intern NLP Engineer for our EdTech team. The ideal candidate has 0-1 years of experience and is proficient in spaCy, Deep Learning, Text Mining, Tokenization, PyTorch, BERT, Python. This is a hybrid contract position focused on delivering high-quality data & ai work."
Senior Data Analyst,Data & AI,Pandas; SQL; Data Cleaning; Power BI; Excel; A/B Testing,Senior,"Contract · Remote. We are hiring a Senior Data Analyst for our Gaming team. The ideal candidate has 6-10 years of experience and is proficient in Pandas, SQL, Data Cleaning, Power BI, Excel, A/B Testing. This is a remote contract position focused on delivering high-quality data & ai work."
Senior Business Intelligence Analyst,Data & AI,Dashboards; DAX; ETL; Python; Data Warehousing; Excel,Senior,"Full-time · On-site. We are hiring a Senior Business Intelligence Analyst for our Fintech team. The ideal candidate has 6-10 years of experience and is proficient in Dashboards, DAX, ETL, Python, Data Warehousing, Excel. This is a on-site full-time position focused on delivering high-quality data & ai work."
Lead Data Engineer,Data & AI,SQL; ETL; Hadoop; Data Modeling; Kafka; Spark,Lead,"Full-time · Remote. We are hiring a Lead Data Engineer for our E-commerce team. The ideal candidate has 8-14 years of experience and is proficient in SQL, ETL, Hadoop, Data Modeling, Kafka, Spark. This is a remote full-time position focused on delivering high-quality data & ai work."
Junior NLP Engineer,Data & AI,PyTorch; BERT; NLP; Python; Tokenization; Deep Learning; Machine Learning,Junior,"Full-time · On-site. We are hiring a Junior NLP Engineer for our E-commerce team. The ideal candidate has 1-3 years of experience and is proficient in PyTorch, BERT, NLP, Python, Tokenization, Deep Learning, Machine Learning. This is a on-site full-time position focused on delivering high-quality data & ai work."
Intern Computer Vision Engineer,Data & AI,Deep Learning; PyTorch; CUDA; Image Processing; CNN; TensorFlow,Intern,"Contract · Remote. We are hiring a Intern Computer Vision Engineer for our E-commerce team. The ideal candidate has 0-1 years of experience and is proficient in Deep Learning, PyTorch, CUDA, Image Processing, CNN, TensorFlow. This is a remote contract position focused on delivering high-quality data & ai work."
Lead Data Scientist,Data & AI,Statistics; Data Visualization; Jupyter; Pandas; NumPy,Lead,"Internship · Hybrid. We are hiring a Lead Data Scientist for our Startup team. The ideal candidate has 8-14 years of experience and is proficient in Statistics, Data Visualization, Jupyter, Pandas, NumPy. This is a hybrid internship position focused on delivering high-quality data & ai work."
Mid-level AI Researcher,Data & AI,Python; Research; PyTorch; TensorFlow; Deep Learning; Reinforcement Learning; Publications,Mid-level,"Full-time · Hybrid. We are hiring a Mid-level AI Researcher for our Healthcare team. The ideal candidate has 3-6 years of experience and is proficient in Python, Research, PyTorch, TensorFlow, Deep Learning, Reinforcement Learning, Publications. This is a hybrid full-time position focused on delivering high-quality data & ai work."
Lead Machine Learning Engineer,Data & AI,Scikit-learn; Model Deployment; TensorFlow; MLOps; Machine Learning; SQL,Lead,"Full-time · Hybrid. We are hiring a Lead Machine Learning Engineer for our Healthcare team. The ideal candidate has 8-14 years of experience and is proficient in Scikit-learn, Model Deployment, TensorFlow, MLOps, Machine Learning, SQL. This is a hybrid full-time position focused on delivering high-quality data & ai work."
Junior AI Researcher,Data & AI,NLP; Research; PyTorch; Reinforcement Learning; Mathematics; Machine Learning,Junior,"Full-time · Remote. We are hiring a Junior AI Researcher for our Gaming team. The ideal candidate has 1-3 years of experience and is proficient in NLP, Research, PyTorch, Reinforcement Learning, Mathematics, Machine Learning. This is a remote full-time position focused on delivering high-quality data & ai work."
Mid-level AI Researcher,Data & AI,TensorFlow; Python; Deep Learning; NLP; Mathematics,Mid-level,"Internship · On-site. We are hiring a Mid-level AI Researcher for our Healthcare team. The ideal candidate has 3-6 years of experience and is proficient in TensorFlow, Python, Deep Learning, NLP, Mathematics. This is a on-site internship position focused on delivering high-quality data & ai work."
Senior Data Analyst,Data & AI,Pandas; Python; SQL; Statistics; Data Cleaning; Excel,Senior,"Internship · On-site. We are hiring a Senior Data Analyst for our Startup team. The ideal candidate has 6-10 years of experience and is proficient in Pandas, Python, SQL, Statistics, Data Cleaning, Excel. This is a on-site internship position focused on delivering high-quality data & ai work."
Senior AI Researcher,Data & AI,PyTorch; Publications; Research; Deep Learning; Machine Learning; Mathematics,Senior,"Contract · Remote. We are hiring a Senior AI Researcher for our Gaming team. The ideal candidate has 6-10 years of experience and is proficient in PyTorch, Publications, Research, Deep Learning, Machine Learning, Mathematics. This is a remote contract position focused on delivering high-quality data & ai work."
Junior Data Scientist,Data & AI,Python; TensorFlow; Pandas; Machine Learning; NumPy; Statistics; Scikit-learn,Junior,"Contract · Remote. We are hiring a Junior Data Scientist for our Startup team. The ideal candidate has 1-3 years of experience and is proficient in Python, TensorFlow, Pandas, Machine Learning, NumPy, Statistics, Scikit-learn. This is a remote contract position focused on delivering high-quality data & ai work."
Junior Machine Learning Engineer,Data & AI,Deep Learning; Scikit-learn; Machine Learning; SQL; PyTorch; Docker; Model Deployment,Junior,"Full-time · Hybrid. We are hiring a Junior Machine Learning Engineer for our Gaming team. The ideal candidate has 1-3 years of experience and is proficient in Deep Learning, Scikit-learn, Machine Learning, SQL, PyTorch, Docker, Model Deployment. This is a hybrid full-time position focused on delivering high-quality data & ai work."
Junior Data Engineer,Data & AI,Hadoop; Spark; Snowflake; Python; Data Modeling; SQL; ETL,Junior,"Contract · Hybrid. We are hiring a Junior Data Engineer for our Gaming team. The ideal candidate has 1-3 years of experience and is proficient in Hadoop, Spark, Snowflake, Python, Data Modeling, SQL, ETL. This is a hybrid contract position focused on delivering high-quality data & ai work."
Junior Data Engineer,Data & AI,Data Modeling; Spark; Snowflake; Kafka; Python; SQL,Junior,"Internship · Hybrid. We are hiring a Junior Data Engineer for our Enterprise team. The ideal candidate has 1-3 years of experience and is proficient in Data Modeling, Spark, Snowflake, Kafka, Python, SQL. This is a hybrid internship position focused on delivering high-quality data & ai work."
Intern Machine Learning Engineer,Data & AI,Scikit-learn; PyTorch; Machine Learning; Model Deployment; TensorFlow; Deep Learning,Intern,"Contract · Hybrid. We are hiring a Intern Machine Learning Engineer for our Fintech team. The ideal candidate has 0-1 years of experience and is proficient in Scikit-learn, PyTorch, Machine Learning, Model Deployment, TensorFlow, Deep Learning. This is a hybrid contract position focused on delivering high-quality data & ai work."
Senior Machine Learning Engineer,Data & AI,MLOps; Python; SQL; Model Deployment; Scikit-learn; Docker; PyTorch,Senior,"Contract · Remote. We are hiring a Senior Machine Learning Engineer for our Enterprise team. The ideal candidate has 6-10 years of experience and is proficient in MLOps, Python, SQL, Model Deployment, Scikit-learn, Docker, PyTorch. This is a remote contract position focused on delivering high-quality data & ai work."
Principal Data Scientist,Data & AI,Data Visualization; Python; Jupyter; Scikit-learn; NumPy,Principal,"Contract · Remote. We are hiring a Principal Data Scientist for our Enterprise team. The ideal candidate has 12-20 years of experience and is proficient in Data Visualization, Python, Jupyter, Scikit-learn, NumPy. This is a remote contract position focused on delivering high-quality data & ai work."
Mid-level Machine Learning Engineer,Data & AI,MLOps; TensorFlow; Machine Learning; PyTorch; Scikit-learn; SQL; Model Deployment,Mid-level,"Internship · On-site. We are hiring a Mid-level Machine Learning Engineer for our SaaS team. The ideal candidate has 3-6 years of experience and is proficient in MLOps, TensorFlow, Machine Learning, PyTorch, Scikit-learn, SQL, Model Deployment. This is a on-site internship position focused on delivering high-quality data & ai work."
Mid-level Business Intelligence Analyst,Data & AI,SQL; Reporting; Excel; Power BI; Dashboards,Mid-level,"Internship · Remote. We are hiring a Mid-level Business Intelligence Analyst for our E-commerce team. The ideal candidate has 3-6 years of experience and is proficient in SQL, Reporting, Excel, Power BI, Dashboards. This is a remote internship position focused on delivering high-quality data & ai work."
Junior Data Scientist,Data & AI,Python; Pandas; Scikit-learn; Jupyter; Statistics; NumPy; Data Visualization,Junior,"Internship · On-site. We are hiring a Junior Data Scientist for our Healthcare team. The ideal candidate has 1-3 years of experience and is proficient in Python, Pandas, Scikit-learn, Jupyter, Statistics, NumPy, Data Visualization. This is a on-site internship position focused on delivering high-quality data & ai work."
Junior NLP Engineer,Data & AI,spaCy; PyTorch; Deep Learning; Machine Learning; Transformers,Junior,"Full-time · Remote. We are hiring a Junior NLP Engineer for our SaaS team. The ideal candidate has 1-3 years of experience and is proficient in spaCy, PyTorch, Deep Learning, Machine Learning, Transformers. This is a remote full-time position focused on delivering high-quality data & ai work."
Junior Data Analyst,Data & AI,Python; Excel; SQL; Data Cleaning; Reporting,Junior,"Internship · On-site. We are hiring a Junior Data Analyst for our E-commerce team. The ideal candidate has 1-3 years of experience and is proficient in Python, Excel, SQL, Data Cleaning, Reporting. This is a on-site internship position focused on delivering high-quality data & ai work."
Lead Business Intelligence Analyst,Data & AI,Dashboards; Python; ETL; Power BI; Reporting,Lead,"Internship · Hybrid. We are hiring a Lead Business Intelligence Analyst for our Healthcare team. The ideal candidate has 8-14 years of experience and is proficient in Dashboards, Python, ETL, Power BI, Reporting. This is a hybrid internship position focused on delivering high-quality data & ai work."
Junior Business Intelligence Analyst,Data & AI,Reporting; Python; Data Warehousing; ETL; Excel; SQL; Dashboards,Junior,"Full-time · Remote. We are hiring a Junior Business Intelligence Analyst for our Fintech team. The ideal candidate has 1-3 years of experience and is proficient in Reporting, Python, Data Warehousing, ETL, Excel, SQL, Dashboards. This is a remote full-time position focused on delivering high-quality data & ai work."
Intern Data Engineer,Data & AI,SQL; AWS; Python; Airflow; Spark; Data Modeling; Hadoop,Intern,"Full-time · On-site. We are hiring a Intern Data Engineer for our Healthcare team. The ideal candidate has 0-1 years of experience and is proficient in SQL, AWS, Python, Airflow, Spark, Data Modeling, Hadoop. This is a on-site full-time position focused on delivering high-quality data & ai work."
