title,category,skills,level,description
Junior UX Designer,Design,Personas; Figma; Journey Mapping; Information Architecture; Design Thinking,Junior,"Contract · Remote. We are hiring a Junior UX Designer for our Gaming team. The ideal candidate has 1-3 years of experience and is proficient in Personas, Figma, Journey Mapping, Information Architecture, Design Thinking. This is a remote contract position focused on delivering high-quality design work."
Mid-level UX Designer,Design,Accessibility; Journey Mapping; Prototyping; User Research; Design Thinking,Mid-level,"Full-time · Hybrid. We are hiring a Mid-level UX Designer for our EdTech team. The ideal candidate has 3-6 years of experience and is proficient in Accessibility, Journey Mapping, Prototyping, User Research, Design Thinking. This is a hybrid full-time position focused on delivering high-quality design work."
Senior UX Designer,Design,Figma; Journey Mapping; Personas; Prototyping; Accessibility; User Research,Senior,"Internship · Remote. We are hiring a Senior UX Designer for our Startup team. The ideal candidate has 6-10 years of experience and is proficient in Figma, Journey Mapping, Personas, Prototyping, Accessibility, User Research. This is a remote internship position focused on delivering high-quality design work."
Intern Product Designer,Design,Interaction Design; Wireframing; Figma; Usability Testing; Design Systems,Intern,"Full-time · Remote. We are hiring a Intern Product Designer for our Enterprise team. The ideal candidate has 0-1 years of experience and is proficient in Interaction Design, Wireframing, Figma, Usability Testing, Design Systems. This is a remote full-time position focused on delivering high-quality design work."
Junior Product Designer,Design,Usability Testing; UI Design; Prototyping; Design Systems; Figma; Wireframing; UX Design,Junior,"Contract · Hybrid. We are hiring a Junior Product Designer for our E-commerce team. The ideal candidate has 1-3 years of experience and is proficient in Usability Testing, UI Design, Prototyping, Design Systems, Figma, Wireframing, UX Design. This is a hybrid contract position focused on delivering high-quality design work."
Lead Graphic Designer,Design,Print Design; Adobe XD; Typography; Layout Design; Branding; Color Theory,Lead,"Internship · Hybrid. We are hiring a Lead Graphic Designer for our E-commerce team. The ideal candidate has 8-14 years of experience and is proficient in Print Design, Adobe XD, Typography, Layout Design, Branding, Color Theory. This is a hybrid internship position focused on delivering high-quality design work."
Principal Graphic Designer,Design,Branding; InDesign; Photoshop; Illustrator; Adobe XD; Color Theory,Principal,"Internship · Remote. We are hiring a Principal Graphic Designer for our Startup team. The ideal candidate has 12-20 years of experience and is proficient in Branding, InDesign, Photoshop, Illustrator, Adobe XD, Color Theory. This is a remote internship position focused on delivering high-quality design work."
Junior UI Designer,Design,CSS; Sketch; Adobe XD; Wireframing; Prototyping,Junior,"Internship · Remote. We are hiring a Junior UI Designer for our Healthcare team. The ideal candidate has 1-3 years of experience and is proficient in CSS, Sketch, Adobe XD, Wireframing, Prototyping. This is a remote internship position focused on delivering high-quality design work."
Lead Interaction Designer,Design,Prototyping; After Effects; Usability Testing; UX Design; Interaction Design; Design Systems,Lead,"Contract · Hybrid. We are hiring a Lead Interaction Designer for our Enterprise team. The ideal candidate has 8-14 years of experience and is proficient in Prototyping, After Effects, Usability Testing, UX Design, Interaction Design, Design Systems. This is a hybrid contract position focused on delivering high-quality design work."
Senior Product Designer,Design,UI Design; Wireframing; Design Systems; Interaction Design; UX Design,Senior,"Internship · On-site. We are hiring a Senior Product Designer for our SaaS team. The ideal candidate has 6-10 years of experience and is proficient in UI Design, Wireframing, Design Systems, Interaction Design, UX Design. This is a on-site internship position focused on delivering high-quality design work."
Lead Graphic Designer,Design,InDesign; Photoshop; Illustrator; Print Design; Creativity; Layout Design; Color Theory,Lead,"Full-time · On-site. We are hiring a Lead Graphic Designer for our Fintech team. The ideal candidate has 8-14 years of experience and is proficient in InDesign, Photoshop, Illustrator, Print Design, Creativity, Layout Design, Color Theory. This is a on-site full-time position focused on delivering high-quality design work."
Principal Interaction Designer,Design,User Research; Design Systems; Wireframing; Motion Design; Usability Testing,Principal,"Full-time · Remote. We are hiring a Principal Interaction Designer for our Healthcare team. The ideal candidate has 12-20 years of experience and is proficient in User Research, Design Systems, Wireframing, Motion Design, Usability Testing. This is a remote full-time position focused on delivering high-quality design work."
Mid-level UX Designer,Design,Design Thinking; Usability Testing; Information Architecture; User Research; Figma; Prototyping,Mid-level,"Internship · Remote. We are hiring a Mid-level UX Designer for our SaaS team. The ideal candidate has 3-6 years of experience and is proficient in Design Thinking, Usability Testing, Information Architecture, User Research, Figma, Prototyping. This is a remote internship position focused on delivering high-quality design work."
Lead Interaction Designer,Design,User Research; UX Design; Wireframing; Interaction Design; Usability Testing,Lead,"Full-time · Remote. We are hiring a Lead Interaction Designer for our Fintech team. The ideal candidate has 8-14 years of experience and is proficient in User Research, UX Design, Wireframing, Interaction Design, Usability Testing. This is a remote full-time position focused on delivering high-quality design work."
Junior UX Designer,Design,Journey Mapping; Prototyping; User Research; Wireframing; Personas,Junior,"Full-time · Remote. We are hiring a Junior UX Designer for our SaaS team. The ideal candidate has 1-3 years of experience and is proficient in Journey Mapping, Prototyping, User Research, Wireframing, Personas. This is a remote full-time position focused on delivering high-quality design work."
Lead Interaction Designer,Design,UX Design; User Research; Usability Testing; Motion Design; Interaction Design; Figma,Lead,"Internship · On-site. We are hiring a Lead Interaction Designer for our Gaming team. The ideal candidate has 8-14 years of experience and is proficient in UX Design, User Research, Usability Testing, Motion Design, Interaction Design, Figma. This is a on-site internship position focused on delivering high-quality design work."
Senior UI Designer,Design,HTML; Wireframing; Typography; CSS; Adobe XD,Senior,"Full-time · On-site. We are hiring a Senior UI Designer for our SaaS team. The ideal candidate has 6-10 years of experience and is proficient in HTML, Wireframing, Typography, CSS, Adobe XD. This is a on-site full-time position focused on delivering high-quality design work."
Principal UI Designer,Design,CSS; Color Theory; Adobe XD; HTML; Prototyping; Sketch; Typography,Principal,"Full-time · Remote. We are hiring a Principal UI Designer for our Startup team. The ideal candidate has 12-20 years of experience and is proficient in CSS, Color Theory, Adobe XD, HTML, Prototyping, Sketch, Typography. This is a remote full-time position focused on delivering high-quality design work."
Mid-level UI Designer,Design,Sketch; CSS; HTML; Color Theory; Design Systems; Typography,Mid-level,"Full-time · Remote. We are hiring a Mid-level UI Designer for our Healthcare team. The ideal candidate has 3-6 years of experience and is proficient in Sketch, CSS, HTML, Color Theory, Design Systems, Typography. This is a remote full-time position focused on delivering high-quality design work."
Senior Interaction Designer,Design,After Effects; Usability Testing; Wireframing; Prototyping; User Research; UX Design,Senior,"Full-time · Remote. We are hiring a Senior Interaction Designer for our Healthcare team. The ideal candidate has 6-10 years of experience and is proficient in After Effects, Usability Testing, Wireframing, Prototyping, User Research, UX Design. This is a remote full-time position focused on delivering high-quality design work."
Intern Interaction Designer,Design,After Effects; Wireframing; Motion Design; Interaction Design; Design Systems,Intern,"Full-time · Hybrid. We are hiring a Intern Interaction Designer for our Gaming team. The ideal candidate has 0-1 years of experience and is proficient in After Effects, Wireframing, Motion Design, Interaction Design, Design Systems. This is a hybrid full-time position focused on delivering high-quality design work."
Junior UX Designer,Design,Journey Mapping; Information Architecture; Prototyping; User Research; Personas,Junior,"Full-time · On-site. We are hiring a Junior UX Designer for our SaaS team. The ideal candidate has 1-3 years of experience and is proficient in Journey Mapping, Information Architecture, Prototyping, User Research, Personas. This is a on-site full-time position focused on delivering high-quality design work."
Intern Graphic Designer,Design,Typography; Color Theory; Print Design; Branding; Layout Design; Adobe XD; InDesign,Intern,"Full-time · Remote. We are hiring a Intern Graphic Designer for our EdTech team. The ideal candidate has 0-1 years of experience and is proficient in Typography, Color Theory, Print Design, Branding, Layout Design, Adobe XD, InDesign. This is a remote full-time position focused on delivering high-quality design work."
Intern Product Designer,Design,Prototyping; UI Design; Figma; Interaction Design; UX Design; Wireframing; Design Systems,Intern,"Full-time · Remote. We are hiring a Intern Product Designer for our Fintech team. The ideal candidate has 0-1 years of experience and is proficient in Prototyping, UI Design, Figma, Interaction Design, UX Design, Wireframing, Design Systems. This is a remote full-time position focused on delivering high-quality design work."
Senior UI Designer,Design,Figma; Sketch; Prototyping; Wireframing; Typography; Color Theory,Senior,"Full-time · Hybrid. We are hiring a Senior UI Designer for our Fintech team. The ideal candidate has 6-10 years of experience and is proficient in Figma, Sketch, Prototyping, Wireframing, Typography, Color Theory. This is a hybrid full-time position focused on delivering high-quality design work."
Mid-level Graphic Designer,Design,Print Design; Layout Design; Photoshop; Adobe XD; Color Theory; Branding,Mid-level,"Full-time · Hybrid. We are hiring a Mid-level Graphic Designer for our E-commerce team. The ideal candidate has 3-6 years of experience and is proficient in Print Design, Layout Design, Photoshop, Adobe XD, Color Theory, Branding. This is a hybrid full-time position focused on delivering high-quality design work."
Junior UI Designer,Design,Adobe XD; Wireframing; Typography; Design Systems; HTML,Junior,"Contract · On-site. We are hiring a Junior UI Designer for our Enterprise team. The ideal candidate has 1-3 years of experience and is proficient in Adobe XD, Wireframing, Typography, Design Systems, HTML. This is a on-site contract position focused on delivering high-quality design work."
Principal Graphic Designer,Design,Layout Design; Creativity; Photoshop; Branding; Adobe XD; Color Theory; Illustrator,Principal,"Full-time · Hybrid. We are hiring a Principal Graphic Designer for our EdTech team. The ideal candidate has 12-20 years of experience and is proficient in Layout Design, Creativity, Photoshop, Branding, Adobe XD, Color Theory, Illustrator. This is a hybrid full-time position focused on delivering high-quality design work."
Mid-level Graphic Designer,Design,Print Design; Adobe XD; Illustrator; Creativity; InDesign,Mid-level,"Contract · On-site. We are hiring a Mid-level Graphic Designer for our Healthcare team. The ideal candidate has 3-6 years of experience and is proficient in Print Design, Adobe XD, Illustrator, Creativity, InDesign. This is a on-site contract position focused on delivering high-quality design work."
Senior Interaction Designer,Design,Design Systems; Prototyping; User Research; Wireframing; Motion Design,Senior,"Full-time · Remote. We are hiring a Senior Interaction Designer for our Enterprise team. The ideal candidate has 6-10 years of experience and is proficient in Design Systems, Prototyping, User Research, Wireframing, Motion Design. This is a remote full-time position focused on delivering high-quality design work."
Intern Graphic Designer,Design,Print Design; Branding; Creativity; Layout Design; Typography; Adobe XD; Photoshop,Intern,"Internship · Hybrid. We are hiring a Intern Graphic Designer for our Fintech team. The ideal candidate has 0-1 years of experience and is proficient in Print Design, Branding, Creativity, Layout Design, Typography, Adobe XD, Photoshop. This is a hybrid internship position focused on delivering high-quality design work."
Mid-level UX Designer,Design,Accessibility; Design Thinking; Personas; Prototyping; Wireframing,Mid-level,"Full-time · Hybrid. We are hiring a Mid-level UX Designer for our Healthcare team. The ideal candidate has 3-6 years of experience and is proficient in Accessibility, Design Thinking, Personas, Prototyping, Wireframing. This is a hybrid full-time position focused on delivering high-quality design work."
Intern Product Designer,Design,Sketch; Wireframing; User Research; Figma; Prototyping; Design Systems; UI Design,Intern,"Full-time · On-site. We are hiring a Intern Product Designer for our Healthcare team. The ideal candidate has 0-1 years of experience and is proficient in Sketch, Wireframing, User Research, Figma, Prototyping, Design Systems, UI Design. This is a on-site full-time position focused on delivering high-quality design work."
Intern Graphic Designer,Design,Branding; Layout Design; Creativity; Adobe XD; Photoshop; Illustrator,Intern,"Full-time · Hybrid. We are hiring a Intern Graphic Designer for our Gaming team. The ideal candidate has 0-1 years of experience and is proficient in Branding, Layout Design, Creativity, Adobe XD, Photoshop, Illustrator. This is a hybrid full-time position focused on delivering high-quality design work."
Junior Product Designer,Design,Design Systems; Sketch; Usability Testing; Figma; UX Design; Prototyping,Junior,"Full-time · Hybrid. We are hiring a Junior Product Designer for our Fintech team. The ideal candidate has 1-3 years of experience and is proficient in Design Systems, Sketch, Usability Testing, Figma, UX Design, Prototyping. This is a hybrid full-time position focused on delivering high-quality design work."
Intern Interaction Designer,Design,Figma; Prototyping; Motion Design; After Effects; User Research,Intern,"Internship · Hybrid. We are hiring a Intern Interaction Designer for our EdTech team. The ideal candidate has 0-1 years of experience and is proficient in Figma, Prototyping, Motion Design, After Effects, User Research. This is a hybrid internship position focused on delivering high-quality design work."
Principal Interaction Designer,Design,UX Design; User Research; Wireframing; Design Systems; Usability Testing,Principal,"Contract · Hybrid. We are hiring a Principal Interaction Designer for our SaaS team. The ideal candidate has 12-20 years of experience and is proficient in UX Design, User Research, Wireframing, Design Systems, Usability Testing. This is a hybrid contract position focused on delivering high-quality design work."
Junior UI Designer,Design,Figma; Adobe XD; Prototyping; Color Theory; Sketch; CSS,Junior,"Internship · Hybrid. We are hiring a Junior UI Designer for our Gaming team. The ideal candidate has 1-3 years of experience and is proficient in Figma, Adobe XD, Prototyping, Color Theory, Sketch, CSS. This is a hybrid internship position focused on delivering high-quality design work."
Mid-level Graphic Designer,Design,Illustrator; Layout Design; Photoshop; Creativity; Adobe XD; Branding; Print Design,Mid-level,"Full-time · Remote. We are hiring a Mid-level Graphic Designer for our Enterprise team. The ideal candidate has 3-6 years of experience and is proficient in Illustrator, Layout Design, Photoshop, Creativity, Adobe XD, Branding, Print Design. This is a remote full-time position focused on delivering high-quality design work."
Intern Product Designer,Design,UI Design; Sketch; Prototyping; User Research; Design Systems; Interaction Design,Intern,"Full-time · Remote. We are hiring a Intern Product Designer for our Gaming team. The ideal candidate has 0-1 years of experience and is proficient in UI Design, Sketch, Prototyping, User Research, Design Systems, Interaction Design. This is a remote full-time position focused on delivering high-quality design work."
Junior Interaction Designer,Design,Interaction Design; Figma; Wireframing; Prototyping; Usability Testing; User Research; After Effects,Junior,"Full-time · On-site. We are hiring a Junior Interaction Designer for our Startup team. The ideal candidate has 1-3 years of experience and is proficient in Interaction Design, Figma, Wireframing, Prototyping, Usability Testing, User Research, After Effects. This is a on-site full-time position focused on delivering high-quality design work."
Intern Graphic Designer,Design,Photoshop; Adobe XD; Layout Design; Print Design; InDesign,Intern,"Internship · Remote. We are hiring a Intern Graphic Designer for our Fintech team. The ideal candidate has 0-1 years of experience and is proficient in Photoshop, Adobe XD, Layout Design, Print Design, InDesign. This is a remote internship position focused on delivering high-quality design work."
Senior Graphic Designer,Design,Print Design; Layout Design; Color Theory; Photoshop; Adobe XD; Creativity; Typography,Senior,"Full-time · Remote. We are hiring a Senior Graphic Designer for our SaaS team. The ideal candidate has 6-10 years of experience and is proficient in Print Design, Layout Design, Color Theory, Photoshop, Adobe XD, Creativity, Typography. This is a remote full-time position focused on delivering high-quality design work."
Senior Graphic Designer,Design,InDesign; Illustrator; Creativity; Photoshop; Color Theory; Print Design,Senior,"Contract · Hybrid. We are hiring a Senior Graphic Designer for our Healthcare team. The ideal candidate has 6-10 years of experience and is proficient in InDesign, Illustrator, Creativity, Photoshop, Color Theory, Print Design. This is a hybrid contract position focused on delivering high-quality design work."
Junior UI Designer,Design,Prototyping; CSS; Figma; Sketch; Adobe XD; Typography,Junior,"Internship · Hybrid. We are hiring a Junior UI Designer for our Enterprise team. The ideal candidate has 1-3 years of experience and is proficient in Prototyping, CSS, Figma, Sketch, Adobe XD, Typography. This is a hybrid internship position focused on delivering high-quality design work."
Lead UX Designer,Design,User Research; Information Architecture; Accessibility; Personas; Design Thinking; Wireframing; Prototyping,Lead,"Contract · On-site. We are hiring a Lead UX Designer for our EdTech team. The ideal candidate has 8-14 years of experience and is proficient in User Research, Information Architecture, Accessibility, Personas, Design Thinking, Wireframing, Prototyping. This is a on-site contract position focused on delivering high-quality design work."
Lead UX Designer,Design,User Research; Prototyping; Design Thinking; Usability Testing; Figma,Lead,"Full-time · On-site. We are hiring a Lead UX Designer for our Enterprise team. The ideal candidate has 8-14 years of experience and is proficient in User Research, Prototyping, Design Thinking, Usability Testing, Figma. This is a on-site full-time position focused on delivering high-quality design work."
Junior Product Designer,Design,UX Design; User Research; Prototyping; Wireframing; Usability Testing; Design Systems; Interaction Design,Junior,"Contract · Hybrid. We are hiring a Junior Product Designer for our Fintech team. The ideal candidate has 1-3 years of experience and is proficient in UX Design, User Research, Prototyping, Wireframing, Usability Testing, Design Systems, Interaction Design. This is a hybrid contract position focused on delivering high-quality design work."
Junior Graphic Designer,Design,Print Design; Illustrator; Typography; Adobe XD; Photoshop; Color Theory; Branding,Junior,"Internship · Hybrid. We are hiring a Junior Graphic Designer for our Gaming team. The ideal candidate has 1-3 years of experience and is proficient in Print Design, Illustrator, Typography, Adobe XD, Photoshop, Color Theory, Branding. This is a hybrid internship position focused on delivering high-quality design work."
Mid-level Interaction Designer,Design,Prototyping; Figma; Usability Testing; User Research; Motion Design,Mid-level,"Internship · Hybrid. We are hiring a Mid-level Interaction Designer for our Startup team. The ideal candidate has 3-6 years of experience and is proficient in Prototyping, Figma, Usability Testing, User Research, Motion Design. This is a hybrid internship position focused on delivering high-quality design work."
Junior Graphic Designer,Design,Layout Design; Color Theory; Typography; Adobe XD; Print Design; Branding,Junior,"Full-time · On-site. We are hiring a Junior Graphic Designer for our Startup team. The ideal candidate has 1-3 years of experience and is proficient in Layout Design, Color Theory, Typography, Adobe XD, Print Design, Branding. This is a on-site full-time position focused on delivering high-quality design work."
Intern Interaction Designer,Design,Interaction Design; Motion Design; Figma; User Research; Usability Testing; Wireframing; After Effects,Intern,"Full-time · Remote. We are hiring a Intern Interaction Designer for our Startup team. The ideal candidate has 0-1 years of experience and is proficient in Interaction Design, Motion Design, Figma, User Research, Usability Testing, Wireframing, After Effects. This is a remote full-time position focused on delivering high-quality design work."
Junior UI Designer,Design,Sketch; Color Theory; Typography; CSS; Figma,Junior,"Full-time · Remote. We are hiring a Junior UI Designer for our E-commerce team. The ideal candidate has 1-3 years of experience and is proficient in Sketch, Color Theory, Typography, CSS, Figma. This is a remote full-time position focused on delivering high-quality design work."
Mid-level UX Designer,Design,Usability Testing; Information Architecture; Accessibility; Personas; Figma,Mid-level,"Internship · Hybrid. We are hiring a Mid-level UX Designer for our SaaS team. The ideal candidate has 3-6 years of experience and is proficient in Usability Testing, Information Architecture, Accessibility, Personas, Figma. This is a hybrid internship position focused on delivering high-quality design work."
Senior Interaction Designer,Design,Figma; Usability Testing; Wireframing; Interaction Design; After Effects; Prototyping,Senior,"Internship · On-site. We are hiring a Senior Interaction Designer for our Startup team. The ideal candidate has 6-10 years of experience and is proficient in Figma, Usability Testing, Wireframing, Interaction Design, After Effects, Prototyping. This is a on-site internship position focused on delivering high-quality design work."
Principal Product Designer,Design,Usability Testing; Interaction Design; Sketch; Design Systems; Prototyping,Principal,"Internship · Remote. We are hiring a Principal Product Designer for our Gaming team. The ideal candidate has 12-20 years of experience and is proficient in Usability Testing, Interaction Design, Sketch, Design Systems, Prototyping. This is a remote internship position focused on delivering high-quality design work."
Intern UI Designer,Design,Design Systems; Color Theory; Wireframing; HTML; Figma,Intern,"Full-time · Remote. We are hiring a Intern UI Designer for our E-commerce team. The ideal candidate has 0-1 years of experience and is proficient in Design Systems, Color Theory, Wireframing, HTML, Figma. This is a remote full-time position focused on delivering high-quality design work."
Junior UI Designer,Design,Typography; Color Theory; CSS; Figma; Sketch,Junior,"Contract · Hybrid. We are hiring a Junior UI Designer for our Startup team. The ideal candidate has 1-3 years of experience and is proficient in Typography, Color Theory, CSS, Figma, Sketch. This is a hybrid contract position focused on delivering high-quality design work."
Senior Graphic Designer,Design,Print Design; Color Theory; Branding; InDesign; Illustrator; Creativity,Senior,"Internship · On-site. We are hiring a Senior Graphic Designer for our E-commerce team. The ideal candidate has 6-10 years of experience and is proficient in Print Design, Color Theory, Branding, InDesign, Illustrator, Creativity. This is a on-site internship position focused on delivering high-quality design work."
Principal UX Designer,Design,Information Architecture; Prototyping; Personas; Accessibility; Figma,Principal,"Internship · On-site. We are hiring a Principal UX Designer for our Gaming team. The ideal candidate has 12-20 years of experience and is proficient in Information Architecture, Prototyping, Personas, Accessibility, Figma. This is a on-site internship position focused on delivering high-quality design work."
Principal Product Designer,Design,UI Design; Figma; Wireframing; Usability Testing; Prototyping; UX Design; Sketch,Principal,"Contract · Remote. We are hiring a Principal Product Designer for our SaaS team. The ideal candidate has 12-20 years of experience and is proficient in UI Design, Figma, Wireframing, Usability Testing, Prototyping, UX Design, Sketch. This is a remote contract position focused on delivering high-quality design work."
Senior UX Designer,Design,Personas; Accessibility; Prototyping; Usability Testing; Wireframing; Journey Mapping; User Research,Senior,"Contract · Remote. We are hiring a Senior UX Designer for our Healthcare team. The ideal candidate has 6-10 years of experience and is proficient in Personas, Accessibility, Prototyping, Usability Testing, Wireframing, Journey Mapping, User Research. This is a remote contract position focused on delivering high-quality design work."
Principal Product Designer,Design,UX Design; User Research; Sketch; Usability Testing; Interaction Design; Design Systems; UI Design,Principal,"Full-time · Remote. We are hiring a Principal Product Designer for our Fintech team. The ideal candidate has 12-20 years of experience and is proficient in UX Design, User Research, Sketch, Usability Testing, Interaction Design, Design Systems, UI Design. This is a remote full-time position focused on delivering high-quality design work."
Mid-level UX Designer,Design,Usability Testing; Prototyping; Journey Mapping; Wireframing; User Research; Personas,Mid-level,"Contract · Hybrid. We are hiring a Mid-level UX Designer for our Startup team. The ideal candidate has 3-6 years of experience and is proficient in Usability Testing, Prototyping, Journey Mapping, Wireframing, User Research, Personas. This is a hybrid contract position focused on delivering high-quality design work."
Junior Interaction Designer,Design,Figma; User Research; Design Systems; Wireframing; Prototyping; After Effects; Usability Testing,Junior,"Internship · On-site. We are hiring a Junior Interaction Designer for our Enterprise team. The ideal candidate has 1-3 years of experience and is proficient in Figma, User Research, Design Systems, Wireframing, Prototyping, After Effects, Usability Testing. This is a on-site internship position focused on delivering high-quality design work."
Intern UI Designer,Design,CSS; Sketch; Adobe XD; Figma; Wireframing; Prototyping; HTML,Intern,"Full-time · Hybrid. We are hiring a Intern UI Designer for our Startup team. The ideal candidate has 0-1 years of experience and is proficient in CSS, Sketch, Adobe XD, Figma, Wireframing, Prototyping, HTML. This is a hybrid full-time position focused on delivering high-quality design work."
Principal Graphic Designer,Design,Creativity; Adobe XD; Photoshop; Print Design; Illustrator; Typography; Branding,Principal,"Full-time · On-site. We are hiring a Principal Graphic Designer for our Startup team. The ideal candidate has 12-20 years of experience and is proficient in Creativity, Adobe XD, Photoshop, Print Design, Illustrator, Typography, Branding. This is a on-site full-time position focused on delivering high-quality design work."
Lead Interaction Designer,Design,Figma; Usability Testing; After Effects; Interaction Design; Wireframing; Motion Design; Design Systems,Lead,"Full-time · On-site. We are hiring a Lead Interaction Designer for our Enterprise team. The ideal candidate has 8-14 years of experience and is proficient in Figma, Usability Testing, After Effects, Interaction Design, Wireframing, Motion Design, Design Systems. This is a on-site full-time position focused on delivering high-quality design work."
Mid-level Product Designer,Design,UX Design; Prototyping; Figma; Sketch; Usability Testing; Wireframing,Mid-level,"Contract · Hybrid. We are hiring a Mid-level Product Designer for our Enterprise team. The ideal candidate has 3-6 years of experience and is proficient in UX Design, Prototyping, Figma, Sketch, Usability Testing, Wireframing. This is a hybrid contract position focused on delivering high-quality design work."
Intern UX Designer,Design,Personas; Accessibility; Prototyping; Information Architecture; Wireframing; Figma,Intern,"Full-time · Remote. We are hiring a Intern UX Designer for our Gaming team. The ideal candidate has 0-1 years of experience and is proficient in Personas, Accessibility, Prototyping, Information Architecture, Wireframing, Figma. This is a remote full-time position focused on delivering high-quality design work."
Intern Graphic Designer,Design,Branding; Print Design; Adobe XD; Photoshop; InDesign; Typography,Intern,"Full-time · On-site. We are hiring a Intern Graphic Designer for our E-commerce team. The ideal candidate has 0-1 years of experience and is proficient in Branding, Print Design, Adobe XD, Photoshop, InDesign, Typography. This is a on-site full-time position focused on delivering high-quality design work."
Junior Product Designer,Design,Interaction Design; Design Systems; Prototyping; User Research; UX Design; Sketch; Usability Testing,Junior,"Contract · On-site. We are hiring a Junior Product Designer for our Startup team. The ideal candidate has 1-3 years of experience and is proficient in Interaction Design, Design Systems, Prototyping, User Research, UX Design, Sketch, Usability Testing. This is a on-site contract position focused on delivering high-quality design work."
Intern UI Designer,Design,HTML; CSS; Color Theory; Figma; Wireframing,Intern,"Internship · Remote. We are hiring a Intern UI Designer for our Fintech team. The ideal candidate has 0-1 years of experience and is proficient in HTML, CSS, Color Theory, Figma, Wireframing. This is a remote internship position focused on delivering high-quality design work."
Junior Graphic Designer,Design,Typography; Adobe XD; InDesign; Print Design; Photoshop,Junior,"Contract · Remote. We are hiring a Junior Graphic Designer for our E-commerce team. The ideal candidate has 1-3 years of experience and is proficient in Typography, Adobe XD, InDesign, Print Design, Photoshop. This is a remote contract position focused on delivering high-quality design work."
Junior UX Designer,Design,Usability Testing; Journey Mapping; Wireframing; Figma; Personas,Junior,"Internship · On-site. We are hiring a Junior UX Designer for our Healthcare team. The ideal candidate has 1-3 years of experience and is proficient in Usability Testing, Journey Mapping, Wireframing, Figma, Personas. This is a on-site internship position focused on delivering high-quality design work."
Mid-level Interaction Designer,Design,Wireframing; After Effects; Motion Design; UX Design; Usability Testing,Mid-level,"Contract · On-site. We are hiring a Mid-level Interaction Designer for our EdTech team. The ideal candidate has 3-6 years of experience and is proficient in Wireframing, After Effects, Motion Design, UX Design, Usability Testing. This is a on-site contract position focused on delivering high-quality design work."
Junior Product Designer,Design,User Research; Wireframing; UX Design; UI Design; Interaction Design,Junior,"Contract · On-site. We are hiring a Junior Product Designer for our Gaming team. The ideal candidate has 1-3 years of experience and is proficient in User Research, Wireframing, UX Design, UI Design, Interaction Design. This is a on-site contract position focused on delivering high-quality design work."
Lead UI Designer,Design,Figma; HTML; Color Theory; CSS; Typography; Prototyping; Wireframing,Lead,"Full-time · Remote. We are hiring a Lead UI Designer for our Startup team. The ideal candidate has 8-14 years of experience and is proficient in Figma, HTML, Color Theory, CSS, Typography, Prototyping, Wireframing. This is a remote full-time position focused on delivering high-quality design work."
Principal Product Designer,Design,Sketch; Figma; User Research; Wireframing; Prototyping,Principal,"Contract · Remote. We are hiring a Principal Product Designer for our E-commerce team. The ideal candidate has 12-20 years of experience and is proficient in Sketch, Figma, User Research, Wireframing, Prototyping. This is a remote contract position focused on delivering high-quality design work."
Lead Graphic Designer,Design,Branding; Color Theory; Layout Design; InDesign; Print Design,Lead,"Contract · Hybrid. We are hiring a Lead Graphic Designer for our EdTech team. The ideal candidate has 8-14 years of experience and is proficient in Branding, Color Theory, Layout Design, InDesign, Print Design. This is a hybrid contract position focused on delivering high-quality design work."
Intern Product Designer,Design,Design Systems; Interaction Design; User Research; Usability Testing; UX Design; Figma,Intern,"Internship · Remote. We are hiring a Intern Product Designer for our SaaS team. The ideal candidate has 0-1 years of experience and is proficient in Design Systems, Interaction Design, User Research, Usability Testing, UX Design, Figma. This is a remote internship position focused on delivering high-quality design work."
Intern Product Designer,Design,Interaction Design; Sketch; Usability Testing; UX Design; User Research,Intern,"Full-time · Hybrid. We are hiring a Intern Product Designer for our Startup team. The ideal candidate has 0-1 years of experience and is proficient in Interaction Design, Sketch, Usability Testing, UX Design, User Research. This is a hybrid full-time position focused on delivering high-quality design work."
Mid-level UX Designer,Design,Personas; Accessibility; Usability Testing; Information Architecture; Design Thinking,Mid-level,"Full-time · Hybrid. We are hiring a Mid-level UX Designer for our E-commerce team. The ideal candidate has 3-6 years of experience and is proficient in Personas, Accessibility, Usability Testing, Information Architecture, Design Thinking. This is a hybrid full-time position focused on delivering high-quality design work."
Junior UX Designer,Design,Usability Testing; Figma; Design Thinking; User Research; Journey Mapping; Information Architecture,Junior,"Internship · Remote. We are hiring a Junior UX Designer for our SaaS team. The ideal candidate has 1-3 years of experience and is proficient in Usability Testing, Figma, Design Thinking, User Research, Journey Mapping, Information Architecture. This is a remote internship position focused on delivering high-quality design work."
Principal Interaction Designer,Design,Design Systems; Motion Design; After Effects; User Research; Interaction Design; Usability Testing,Principal,"Internship · Hybrid. We are hiring a Principal Interaction Designer for our Enterprise team. The ideal candidate has 12-20 years of experience and is proficient in Design Systems, Motion Design, After Effects, User Research, Interaction Design, Usability Testing. This is a hybrid internship position focused on delivering high-quality design work."
Senior UX Designer,Design,Design Thinking; Wireframing; Personas; Prototyping; Accessibility; Figma,Senior,"Internship · On-site. We are hiring a Senior UX Designer for our E-commerce team. The ideal candidate has 6-10 years of experience and is proficient in Design Thinking, Wireframing, Personas, Prototyping, Accessibility, Figma. This is a on-site internship position focused on delivering high-quality design work."
