title,category,skills,level,description
Intern Digital Marketing Specialist,Marketing,Content Marketing; Social Media; A/B Testing; Analytics; Email Marketing,Intern,"We are seeking a Intern Digital Marketing Specialist to join our Startup team. The ideal candidate has 0-1 years of experience and is proficient in Content Marketing, Social Media, A/B Testing, Analytics, Email Marketing. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving marketing initiatives."
Junior QA Engineer,Software Engineering,Bug Tracking; Cypress; Jira; JUnit; Test Automation; Python,Junior,"We are seeking a Junior QA Engineer to join our SaaS team. The ideal candidate has 1-3 years of experience and is proficient in Bug Tracking, Cypress, Jira, JUnit, Test Automation, Python. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving software engineering initiatives."
Junior Graphic Designer,Design,Creativity; InDesign; Print Design; Typography; Adobe XD; Illustrator; Branding,Junior,"We are seeking a Junior Graphic Designer to join our E-commerce team. The ideal candidate has 1-3 years of experience and is proficient in Creativity, InDesign, Print Design, Typography, Adobe XD, Illustrator, Branding. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving design initiatives."
Senior Cloud Engineer,Cloud & Infrastructure,Networking; AWS; CI/CD; CloudFormation; Kubernetes; Terraform,Senior,"We are seeking a Senior Cloud Engineer to join our SaaS team. The ideal candidate has 6-10 years of experience and is proficient in Networking, AWS, CI/CD, CloudFormation, Kubernetes, Terraform. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving cloud & infrastructure initiatives."
Junior Product Owner,Product & Management,Roadmapping; Communication; Analytics; Prioritization; Scrum,Junior,"We are seeking a Junior Product Owner to join our Fintech team. The ideal candidate has 1-3 years of experience and is proficient in Roadmapping, Communication, Analytics, Prioritization, Scrum. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving product & management initiatives."
Lead AI Researcher,Data & AI,TensorFlow; NLP; Reinforcement Learning; Deep Learning; Python; Mathematics,Lead,"We are seeking a Lead AI Researcher to join our SaaS team. The ideal candidate has 8-14 years of experience and is proficient in TensorFlow, NLP, Reinforcement Learning, Deep Learning, Python, Mathematics. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving data & ai initiatives."
Principal Data Analyst,Data & AI,Power BI; Python; SQL; Tableau; Excel,Principal,"We are seeking a Principal Data Analyst to join our SaaS team. The ideal candidate has 12-20 years of experience and is proficient in Power BI, Python, SQL, Tableau, Excel. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving data & ai initiatives."
Lead QA Engineer,Software Engineering,Manual Testing; Cypress; Python; Bug Tracking; Postman; JUnit; Selenium,Lead,"We are seeking a Lead QA Engineer to join our E-commerce team. The ideal candidate has 8-14 years of experience and is proficient in Manual Testing, Cypress, Python, Bug Tracking, Postman, JUnit, Selenium. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving software engineering initiatives."
Intern Site Reliability Engineer,Software Engineering,Prometheus; Python; Terraform; Go; Kubernetes; Linux; Monitoring,Intern,"We are seeking a Intern Site Reliability Engineer to join our Healthcare team. The ideal candidate has 0-1 years of experience and is proficient in Prometheus, Python, Terraform, Go, Kubernetes, Linux, Monitoring. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving software engineering initiatives."
Lead SEO Specialist,Marketing,Keyword Research; Link Building; Content Strategy; SEMrush; SEO; Copywriting,Lead,"We are seeking a Lead SEO Specialist to join our Fintech team. The ideal candidate has 8-14 years of experience and is proficient in Keyword Research, Link Building, Content Strategy, SEMrush, SEO, Copywriting. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving marketing initiatives."
Principal Data Engineer,Data & AI,ETL; SQL; Snowflake; AWS; Python; Data Modeling,Principal,"We are seeking a Principal Data Engineer to join our EdTech team. The ideal candidate has 12-20 years of experience and is proficient in ETL, SQL, Snowflake, AWS, Python, Data Modeling. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving data & ai initiatives."
Senior Game Developer,Software Engineering,Optimization; Physics; Shaders; C#; 3D Math,Senior,"We are seeking a Senior Game Developer to join our SaaS team. The ideal candidate has 6-10 years of experience and is proficient in Optimization, Physics, Shaders, C#, 3D Math. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving software engineering initiatives."
Junior Mobile Developer,Software Engineering,React Native; UI Design; Kotlin; Android SDK; Flutter,Junior,"We are seeking a Junior Mobile Developer to join our Gaming team. The ideal candidate has 1-3 years of experience and is proficient in React Native, UI Design, Kotlin, Android SDK, Flutter. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving software engineering initiatives."
Junior UI Designer,Design,Typography; CSS; Adobe XD; HTML; Color Theory; Design Systems; Wireframing,Junior,"We are seeking a Junior UI Designer to join our Healthcare team. The ideal candidate has 1-3 years of experience and is proficient in Typography, CSS, Adobe XD, HTML, Color Theory, Design Systems, Wireframing. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving design initiatives."
Senior Machine Learning Engineer,Data & AI,MLOps; SQL; TensorFlow; Deep Learning; Scikit-learn; Python; PyTorch,Senior,"We are seeking a Senior Machine Learning Engineer to join our SaaS team. The ideal candidate has 6-10 years of experience and is proficient in MLOps, SQL, TensorFlow, Deep Learning, Scikit-learn, Python, PyTorch. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving data & ai initiatives."
Intern DevOps Engineer,Software Engineering,AWS; Monitoring; Terraform; Kubernetes; Jenkins; Bash; Ansible,Intern,"We are seeking a Intern DevOps Engineer to join our EdTech team. The ideal candidate has 0-1 years of experience and is proficient in AWS, Monitoring, Terraform, Kubernetes, Jenkins, Bash, Ansible. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving software engineering initiatives."
Mid-level Game Developer,Software Engineering,Shaders; Game Design; C++; 3D Math; Physics; OpenGL; Unreal Engine,Mid-level,"We are seeking a Mid-level Game Developer to join our EdTech team. The ideal candidate has 3-6 years of experience and is proficient in Shaders, Game Design, C++, 3D Math, Physics, OpenGL, Unreal Engine. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving software engineering initiatives."
Senior Software Architect,Software Engineering,Scalability; Microservices; Docker; Design Patterns; AWS; Java,Senior,"We are seeking a Senior Software Architect to join our SaaS team. The ideal candidate has 6-10 years of experience and is proficient in Scalability, Microservices, Docker, Design Patterns, AWS, Java. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving software engineering initiatives."
Junior Program Manager,Product & Management,Agile; Strategy; Reporting; Roadmapping; Budgeting; Program Management; Leadership,Junior,"We are seeking a Junior Program Manager to join our Enterprise team. The ideal candidate has 1-3 years of experience and is proficient in Agile, Strategy, Reporting, Roadmapping, Budgeting, Program Management, Leadership. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving product & management initiatives."
Mid-level Cloud Architect,Cloud & Infrastructure,Security; Kubernetes; Azure; Networking; Terraform; System Design; Cost Optimization,Mid-level,"We are seeking a Mid-level Cloud Architect to join our Gaming team. The ideal candidate has 3-6 years of experience and is proficient in Security, Kubernetes, Azure, Networking, Terraform, System Design, Cost Optimization. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving cloud & infrastructure initiatives."
Intern Data Engineer,Data & AI,Airflow; Snowflake; Kafka; Spark; AWS; ETL,Intern,"We are seeking a Intern Data Engineer to join our Fintech team. The ideal candidate has 0-1 years of experience and is proficient in Airflow, Snowflake, Kafka, Spark, AWS, ETL. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving data & ai initiatives."
Junior Product Manager,Product & Management,Strategy; Stakeholder Management; Jira; Prioritization; Communication; Roadmapping; Market Research,Junior,"We are seeking a Junior Product Manager to join our EdTech team. The ideal candidate has 1-3 years of experience and is proficient in Strategy, Stakeholder Management, Jira, Prioritization, Communication, Roadmapping, Market Research. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving product & management initiatives."
Lead DevOps Engineer,Software Engineering,Linux; Docker; Kubernetes; Ansible; Monitoring,Lead,"We are seeking a Lead DevOps Engineer to join our SaaS team. The ideal candidate has 8-14 years of experience and is proficient in Linux, Docker, Kubernetes, Ansible, Monitoring. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving software engineering initiatives."
Junior Program Manager,Product & Management,Strategy; Program Management; Communication; Stakeholder Management; Agile; Leadership,Junior,"We are seeking a Junior Program Manager to join our E-commerce team. The ideal candidate has 1-3 years of experience and is proficient in Strategy, Program Management, Communication, Stakeholder Management, Agile, Leadership. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving product & management initiatives."
Lead Mobile Developer,Software Engineering,Android SDK; Flutter; UI Design; Kotlin; iOS; Git; REST APIs,Lead,"We are seeking a Lead Mobile Developer to join our Enterprise team. The ideal candidate has 8-14 years of experience and is proficient in Android SDK, Flutter, UI Design, Kotlin, iOS, Git, REST APIs. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving software engineering initiatives."
Junior Software Architect,Software Engineering,Kafka; Java; System Design; Design Patterns; Leadership,Junior,"We are seeking a Junior Software Architect to join our Fintech team. The ideal candidate has 1-3 years of experience and is proficient in Kafka, Java, System Design, Design Patterns, Leadership. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving software engineering initiatives."
Junior Operations Manager,Business,Budgeting; Lean; Process Improvement; Analytics; Operations Management; Vendor Management,Junior,"We are seeking a Junior Operations Manager to join our Healthcare team. The ideal candidate has 1-3 years of experience and is proficient in Budgeting, Lean, Process Improvement, Analytics, Operations Management, Vendor Management. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving business initiatives."
Lead Game Developer,Software Engineering,Game Design; C#; C++; 3D Math; OpenGL,Lead,"We are seeking a Lead Game Developer to join our Fintech team. The ideal candidate has 8-14 years of experience and is proficient in Game Design, C#, C++, 3D Math, OpenGL. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving software engineering initiatives."
Principal Game Developer,Software Engineering,Game Design; Unity; OpenGL; Physics; C++; Optimization; Unreal Engine,Principal,"We are seeking a Principal Game Developer to join our Enterprise team. The ideal candidate has 12-20 years of experience and is proficient in Game Design, Unity, OpenGL, Physics, C++, Optimization, Unreal Engine. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving software engineering initiatives."
Lead Cloud Architect,Cloud & Infrastructure,GCP; Security; Azure; Microservices; System Design; AWS; Terraform,Lead,"We are seeking a Lead Cloud Architect to join our Startup team. The ideal candidate has 8-14 years of experience and is proficient in GCP, Security, Azure, Microservices, System Design, AWS, Terraform. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving cloud & infrastructure initiatives."
Senior Growth Marketer,Marketing,Funnel Optimization; CRM; Paid Ads; A/B Testing; SEO,Senior,"We are seeking a Senior Growth Marketer to join our Healthcare team. The ideal candidate has 6-10 years of experience and is proficient in Funnel Optimization, CRM, Paid Ads, A/B Testing, SEO. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving marketing initiatives."
Senior Full Stack Developer,Software Engineering,Node.js; React; JavaScript; SQL; MongoDB,Senior,"We are seeking a Senior Full Stack Developer to join our Healthcare team. The ideal candidate has 6-10 years of experience and is proficient in Node.js, React, JavaScript, SQL, MongoDB. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving software engineering initiatives."
Senior Business Intelligence Analyst,Data & AI,Reporting; ETL; Data Warehousing; Python; Excel,Senior,"We are seeking a Senior Business Intelligence Analyst to join our Gaming team. The ideal candidate has 6-10 years of experience and is proficient in Reporting, ETL, Data Warehousing, Python, Excel. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving data & ai initiatives."
Senior Program Manager,Product & Management,Communication; Strategy; Risk Management; Program Management; Leadership,Senior,"We are seeking a Senior Program Manager to join our Fintech team. The ideal candidate has 6-10 years of experience and is proficient in Communication, Strategy, Risk Management, Program Management, Leadership. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving product & management initiatives."
Intern Business Intelligence Analyst,Data & AI,Power BI; Excel; ETL; Data Warehousing; Tableau,Intern,"We are seeking a Intern Business Intelligence Analyst to join our SaaS team. The ideal candidate has 0-1 years of experience and is proficient in Power BI, Excel, ETL, Data Warehousing, Tableau. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving data & ai initiatives."
Junior Software Architect,Software Engineering,Design Patterns; AWS; Microservices; Scalability; Docker,Junior,"We are seeking a Junior Software Architect to join our Healthcare team. The ideal candidate has 1-3 years of experience and is proficient in Design Patterns, AWS, Microservices, Scalability, Docker. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving software engineering initiatives."
Junior Security Engineer,Cloud & Infrastructure,Network Security; Encryption; Cybersecurity; Python; Linux; SIEM; Penetration Testing,Junior,"We are seeking a Junior Security Engineer to join our EdTech team. The ideal candidate has 1-3 years of experience and is proficient in Network Security, Encryption, Cybersecurity, Python, Linux, SIEM, Penetration Testing. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving cloud & infrastructure initiatives."
Principal Computer Vision Engineer,Data & AI,CUDA; C++; Deep Learning; Image Processing; Machine Learning; PyTorch; Python,Principal,"We are seeking a Principal Computer Vision Engineer to join our Enterprise team. The ideal candidate has 12-20 years of experience and is proficient in CUDA, C++, Deep Learning, Image Processing, Machine Learning, PyTorch, Python. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving data & ai initiatives."
Junior Network Engineer,Cloud & Infrastructure,Linux; Switching; TCP/IP; Security; Firewalls,Junior,"We are seeking a Junior Network Engineer to join our Gaming team. The ideal candidate has 1-3 years of experience and is proficient in Linux, Switching, TCP/IP, Security, Firewalls. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving cloud & infrastructure initiatives."
Intern UX Designer,Design,Accessibility; Wireframing; User Research; Figma; Personas; Design Thinking; Prototyping,Intern,"We are seeking a Intern UX Designer to join our EdTech team. The ideal candidate has 0-1 years of experience and is proficient in Accessibility, Wireframing, User Research, Figma, Personas, Design Thinking, Prototyping. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving design initiatives."
Intern Product Designer,Design,Usability Testing; Wireframing; Prototyping; UX Design; Design Systems; Figma; Interaction Design,Intern,"We are seeking a Intern Product Designer to join our E-commerce team. The ideal candidate has 0-1 years of experience and is proficient in Usability Testing, Wireframing, Prototyping, UX Design, Design Systems, Figma, Interaction Design. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving design initiatives."
Junior UI Designer,Design,Sketch; Figma; Typography; Wireframing; CSS; Color Theory; Prototyping,Junior,"We are seeking a Junior UI Designer to join our Enterprise team. The ideal candidate has 1-3 years of experience and is proficient in Sketch, Figma, Typography, Wireframing, CSS, Color Theory, Prototyping. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving design initiatives."
Senior Scrum Master,Product & Management,Coaching; Communication; Sprint Planning; Jira; Kanban; Retrospectives; Scrum,Senior,"We are seeking a Senior Scrum Master to join our Healthcare team. The ideal candidate has 6-10 years of experience and is proficient in Coaching, Communication, Sprint Planning, Jira, Kanban, Retrospectives, Scrum. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving product & management initiatives."
Junior Social Media Manager,Marketing,Branding; Engagement; Analytics; Scheduling Tools; Social Media; Canva; Campaign Management,Junior,"We are seeking a Junior Social Media Manager to join our Gaming team. The ideal candidate has 1-3 years of experience and is proficient in Branding, Engagement, Analytics, Scheduling Tools, Social Media, Canva, Campaign Management. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving marketing initiatives."
Mid-level Computer Vision Engineer,Data & AI,Deep Learning; PyTorch; Image Processing; CUDA; CNN; Python; C++,Mid-level,"We are seeking a Mid-level Computer Vision Engineer to join our Startup team. The ideal candidate has 3-6 years of experience and is proficient in Deep Learning, PyTorch, Image Processing, CUDA, CNN, Python, C++. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving data & ai initiatives."
Intern Full Stack Developer,Software Engineering,Docker; Python; JavaScript; React; REST APIs; Git; MongoDB,Intern,"We are seeking a Intern Full Stack Developer to join our E-commerce team. The ideal candidate has 0-1 years of experience and is proficient in Docker, Python, JavaScript, React, REST APIs, Git, MongoDB. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving software engineering initiatives."
Intern UI Designer,Design,Wireframing; Figma; Typography; Color Theory; Design Systems; Sketch,Intern,"We are seeking a Intern UI Designer to join our SaaS team. The ideal candidate has 0-1 years of experience and is proficient in Wireframing, Figma, Typography, Color Theory, Design Systems, Sketch. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving design initiatives."
Mid-level Product Designer,Design,Figma; Prototyping; UX Design; User Research; Design Systems,Mid-level,"We are seeking a Mid-level Product Designer to join our EdTech team. The ideal candidate has 3-6 years of experience and is proficient in Figma, Prototyping, UX Design, User Research, Design Systems. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving design initiatives."
Intern Sales Engineer,Business,APIs; Cloud; Negotiation; CRM; Product Demos; Presentations,Intern,"We are seeking a Intern Sales Engineer to join our Fintech team. The ideal candidate has 0-1 years of experience and is proficient in APIs, Cloud, Negotiation, CRM, Product Demos, Presentations. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving business initiatives."
Mid-level Product Owner,Product & Management,Stakeholder Management; User Stories; Backlog Management; Agile; Prioritization; Roadmapping; Analytics,Mid-level,"We are seeking a Mid-level Product Owner to join our Fintech team. The ideal candidate has 3-6 years of experience and is proficient in Stakeholder Management, User Stories, Backlog Management, Agile, Prioritization, Roadmapping, Analytics. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving product & management initiatives."
Principal Database Administrator,Cloud & Infrastructure,Security; PostgreSQL; MongoDB; Oracle; Backup & Recovery; MySQL,Principal,"We are seeking a Principal Database Administrator to join our Fintech team. The ideal candidate has 12-20 years of experience and is proficient in Security, PostgreSQL, MongoDB, Oracle, Backup & Recovery, MySQL. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving cloud & infrastructure initiatives."
Senior Project Manager,Product & Management,Communication; Risk Management; Jira; Scrum; Gantt Charts,Senior,"We are seeking a Senior Project Manager to join our Gaming team. The ideal candidate has 6-10 years of experience and is proficient in Communication, Risk Management, Jira, Scrum, Gantt Charts. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving product & management initiatives."
Intern AI Researcher,Data & AI,Publications; Deep Learning; Research; Machine Learning; Mathematics,Intern,"We are seeking a Intern AI Researcher to join our E-commerce team. The ideal candidate has 0-1 years of experience and is proficient in Publications, Deep Learning, Research, Machine Learning, Mathematics. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving data & ai initiatives."
Mid-level Growth Marketer,Marketing,Growth Hacking; CRM; SEO; Experimentation; SQL,Mid-level,"We are seeking a Mid-level Growth Marketer to join our Healthcare team. The ideal candidate has 3-6 years of experience and is proficient in Growth Hacking, CRM, SEO, Experimentation, SQL. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving marketing initiatives."
Junior Site Reliability Engineer,Software Engineering,Incident Response; Grafana; Go; Monitoring; Kubernetes; Python,Junior,"We are seeking a Junior Site Reliability Engineer to join our Gaming team. The ideal candidate has 1-3 years of experience and is proficient in Incident Response, Grafana, Go, Monitoring, Kubernetes, Python. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving software engineering initiatives."
Mid-level Game Developer,Software Engineering,Shaders; Unreal Engine; Physics; C#; OpenGL; C++; 3D Math,Mid-level,"We are seeking a Mid-level Game Developer to join our Fintech team. The ideal candidate has 3-6 years of experience and is proficient in Shaders, Unreal Engine, Physics, C#, OpenGL, C++, 3D Math. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving software engineering initiatives."
Mid-level SEO Specialist,Marketing,HTML; Technical SEO; Keyword Research; Content Strategy; Copywriting,Mid-level,"We are seeking a Mid-level SEO Specialist to join our Gaming team. The ideal candidate has 3-6 years of experience and is proficient in HTML, Technical SEO, Keyword Research, Content Strategy, Copywriting. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving marketing initiatives."
Junior SEO Specialist,Marketing,Google Analytics; Link Building; SEO; Copywriting; On-page SEO,Junior,"We are seeking a Junior SEO Specialist to join our Healthcare team. The ideal candidate has 1-3 years of experience and is proficient in Google Analytics, Link Building, SEO, Copywriting, On-page SEO. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving marketing initiatives."
Mid-level Game Developer,Software Engineering,3D Math; Optimization; Physics; Unity; OpenGL; Unreal Engine,Mid-level,"We are seeking a Mid-level Game Developer to join our E-commerce team. The ideal candidate has 3-6 years of experience and is proficient in 3D Math, Optimization, Physics, Unity, OpenGL, Unreal Engine. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving software engineering initiatives."
Mid-level Network Engineer,Cloud & Infrastructure,Routing; Firewalls; VPN; Linux; Cisco,Mid-level,"We are seeking a Mid-level Network Engineer to join our SaaS team. The ideal candidate has 3-6 years of experience and is proficient in Routing, Firewalls, VPN, Linux, Cisco. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving cloud & infrastructure initiatives."
Principal Program Manager,Product & Management,Leadership; Risk Management; Strategy; Roadmapping; Budgeting; Reporting; Stakeholder Management,Principal,"We are seeking a Principal Program Manager to join our Enterprise team. The ideal candidate has 12-20 years of experience and is proficient in Leadership, Risk Management, Strategy, Roadmapping, Budgeting, Reporting, Stakeholder Management. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving product & management initiatives."
Principal Content Strategist,Marketing,Research; Editorial Planning; SEO; Content Marketing; Social Media; CMS; Copywriting,Principal,"We are seeking a Principal Content Strategist to join our SaaS team. The ideal candidate has 12-20 years of experience and is proficient in Research, Editorial Planning, SEO, Content Marketing, Social Media, CMS, Copywriting. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving marketing initiatives."
Mid-level Frontend Developer,Software Engineering,Redux; JavaScript; Accessibility; Jest; Sass; HTML; React,Mid-level,"We are seeking a Mid-level Frontend Developer to join our E-commerce team. The ideal candidate has 3-6 years of experience and is proficient in Redux, JavaScript, Accessibility, Jest, Sass, HTML, React. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving software engineering initiatives."
Mid-level Digital Marketing Specialist,Marketing,Email Marketing; CRM; A/B Testing; Copywriting; Campaign Management,Mid-level,"We are seeking a Mid-level Digital Marketing Specialist to join our SaaS team. The ideal candidate has 3-6 years of experience and is proficient in Email Marketing, CRM, A/B Testing, Copywriting, Campaign Management. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving marketing initiatives."
Junior Game Developer,Software Engineering,C++; 3D Math; C#; Unity; Game Design,Junior,"We are seeking a Junior Game Developer to join our EdTech team. The ideal candidate has 1-3 years of experience and is proficient in C++, 3D Math, C#, Unity, Game Design. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving software engineering initiatives."
Mid-level Site Reliability Engineer,Software Engineering,Incident Response; Terraform; AWS; Go; Kubernetes; Python; Monitoring,Mid-level,"We are seeking a Mid-level Site Reliability Engineer to join our Fintech team. The ideal candidate has 3-6 years of experience and is proficient in Incident Response, Terraform, AWS, Go, Kubernetes, Python, Monitoring. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving software engineering initiatives."
Lead AI Researcher,Data & AI,PyTorch; TensorFlow; Deep Learning; Mathematics; Reinforcement Learning; Python; Research,Lead,"We are seeking a Lead AI Researcher to join our Fintech team. The ideal candidate has 8-14 years of experience and is proficient in PyTorch, TensorFlow, Deep Learning, Mathematics, Reinforcement Learning, Python, Research. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving data & ai initiatives."
Senior Graphic Designer,Design,InDesign; Typography; Branding; Print Design; Color Theory; Creativity; Layout Design,Senior,"We are seeking a Senior Graphic Designer to join our Fintech team. The ideal candidate has 6-10 years of experience and is proficient in InDesign, Typography, Branding, Print Design, Color Theory, Creativity, Layout Design. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving design initiatives."
Junior Scrum Master,Product & Management,Retrospectives; Coaching; Jira; Scrum; Agile; Kanban,Junior,"We are seeking a Junior Scrum Master to join our Startup team. The ideal candidate has 1-3 years of experience and is proficient in Retrospectives, Coaching, Jira, Scrum, Agile, Kanban. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving product & management initiatives."
Principal Cloud Engineer,Cloud & Infrastructure,Terraform; Docker; Monitoring; Networking; Kubernetes; CI/CD; CloudFormation,Principal,"We are seeking a Principal Cloud Engineer to join our Enterprise team. The ideal candidate has 12-20 years of experience and is proficient in Terraform, Docker, Monitoring, Networking, Kubernetes, CI/CD, CloudFormation. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving cloud & infrastructure initiatives."
Lead Database Administrator,Cloud & Infrastructure,PostgreSQL; Linux; Performance Tuning; Replication; Security; Oracle,Lead,"We are seeking a Lead Database Administrator to join our Healthcare team. The ideal candidate has 8-14 years of experience and is proficient in PostgreSQL, Linux, Performance Tuning, Replication, Security, Oracle. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving cloud & infrastructure initiatives."
Senior Growth Marketer,Marketing,SQL; Paid Ads; A/B Testing; Growth Hacking; CRM; Analytics,Senior,"We are seeking a Senior Growth Marketer to join our Fintech team. The ideal candidate has 6-10 years of experience and is proficient in SQL, Paid Ads, A/B Testing, Growth Hacking, CRM, Analytics. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving marketing initiatives."
Principal Business Intelligence Analyst,Data & AI,Dashboards; SQL; Data Warehousing; Excel; Tableau; Power BI; Python,Principal,"We are seeking a Principal Business Intelligence Analyst to join our Startup team. The ideal candidate has 12-20 years of experience and is proficient in Dashboards, SQL, Data Warehousing, Excel, Tableau, Power BI, Python. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving data & ai initiatives."
Mid-level Frontend Developer,Software Engineering,HTML; Redux; Webpack; CSS; JavaScript; React; Sass,Mid-level,"We are seeking a Mid-level Frontend Developer to join our Healthcare team. The ideal candidate has 3-6 years of experience and is proficient in HTML, Redux, Webpack, CSS, JavaScript, React, Sass. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving software engineering initiatives."
Lead DevOps Engineer,Software Engineering,Docker; Ansible; Linux; CI/CD; Jenkins,Lead,"We are seeking a Lead DevOps Engineer to join our Healthcare team. The ideal candidate has 8-14 years of experience and is proficient in Docker, Ansible, Linux, CI/CD, Jenkins. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving software engineering initiatives."
Intern AI Researcher,Data & AI,Research; Deep Learning; NLP; Python; Reinforcement Learning; TensorFlow; Mathematics,Intern,"We are seeking a Intern AI Researcher to join our Gaming team. The ideal candidate has 0-1 years of experience and is proficient in Research, Deep Learning, NLP, Python, Reinforcement Learning, TensorFlow, Mathematics. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving data & ai initiatives."
Principal Computer Vision Engineer,Data & AI,Deep Learning; PyTorch; CUDA; TensorFlow; Machine Learning,Principal,"We are seeking a Principal Computer Vision Engineer to join our Fintech team. The ideal candidate has 12-20 years of experience and is proficient in Deep Learning, PyTorch, CUDA, TensorFlow, Machine Learning. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving data & ai initiatives."
Principal Product Owner,Product & Management,User Stories; Stakeholder Management; Jira; Backlog Management; Roadmapping; Analytics,Principal,"We are seeking a Principal Product Owner to join our E-commerce team. The ideal candidate has 12-20 years of experience and is proficient in User Stories, Stakeholder Management, Jira, Backlog Management, Roadmapping, Analytics. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving product & management initiatives."
