title,category,skills,level,description
TensorFlow,Data & AI,Computer Vision Engineer,Advanced,TensorFlow is an advanced-level skill commonly required for Computer Vision Engineer roles in the Data & AI field.
InDesign,Design,UI Designer,Advanced,InDesign is an advanced-level skill commonly required for UI Designer roles in the Design field.
Google Analytics,Marketing,Content Strategist,Expert,Google Analytics is an expert-level skill commonly required for Content Strategist roles in the Marketing field.
Presentations,Business,Operations Manager,Advanced,Presentations is an advanced-level skill commonly required for Operations Manager roles in the Business field.
Google Analytics,Marketing,SEO Specialist,Expert,Google Analytics is an expert-level skill commonly required for SEO Specialist roles in the Marketing field.
CloudFormation,Cloud & Infrastructure,Cloud Engineer,Advanced,CloudFormation is an advanced-level skill commonly required for Cloud Engineer roles in the Cloud & Infrastructure field.
Terraform,Software Engineering,QA Engineer,Advanced,Terraform is an advanced-level skill commonly required for QA Engineer roles in the Software Engineering field.
Firewalls,Cloud & Infrastructure,Security Engineer,Beginner,Firewalls is an beginner-level skill commonly required for Security Engineer roles in the Cloud & Infrastructure field.
Machine Learning,Data & AI,Data Scientist,Intermediate,Machine Learning is an intermediate-level skill commonly required for Data Scientist roles in the Data & AI field.
Monitoring,Software Engineering,Full Stack Developer,Intermediate,Monitoring is an intermediate-level skill commonly required for Full Stack Developer roles in the Software Engineering field.
Terraform,Software Engineering,Cloud Engineer,Advanced,Terraform is an advanced-level skill commonly required for Cloud Engineer roles in the Software Engineering field.
Cisco,Cloud & Infrastructure,Database Administrator,Beginner,Cisco is an beginner-level skill commonly required for Database Administrator roles in the Cloud & Infrastructure field.
Data Visualization,Data & AI,NLP Engineer,Intermediate,Data Visualization is an intermediate-level skill commonly required for NLP Engineer roles in the Data & AI field.
Kanban,Product & Management,Product Manager,Advanced,Kanban is an advanced-level skill commonly required for Product Manager roles in the Product & Management field.
Cloud,Business,Business Analyst,Advanced,Cloud is an advanced-level skill commonly required for Business Analyst roles in the Business field.
Spring Boot,Software Engineering,Software Architect,Advanced,Spring Boot is an advanced-level skill commonly required for Software Architect roles in the Software Engineering field.
Text Mining,Data & AI,Business Intelligence Analyst,Advanced,Text Mining is an advanced-level skill commonly required for Business Intelligence Analyst roles in the Data & AI field.
SIEM,Cloud & Infrastructure,Database Administrator,Intermediate,SIEM is an intermediate-level skill commonly required for Database Administrator roles in the Cloud & Infrastructure field.
Tokenization,Data & AI,Data Analyst,Advanced,Tokenization is an advanced-level skill commonly required for Data Analyst roles in the Data & AI field.
Unreal Engine,Software Engineering,Frontend Developer,Expert,Unreal Engine is an expert-level skill commonly required for Frontend Developer roles in the Software Engineering field.
SQL,Software Engineering,Business Intelligence Analyst,Expert,SQL is an expert-level skill commonly required for Business Intelligence Analyst roles in the Software Engineering field.
Selenium,Software Engineering,DevOps Engineer,Advanced,Selenium is an advanced-level skill commonly required for DevOps Engineer roles in the Software Engineering field.
Jupyter,Data & AI,Computer Vision Engineer,Intermediate,Jupyter is an intermediate-level skill commonly required for Computer Vision Engineer roles in the Data & AI field.
Employee Relations,Business,Business Analyst,Intermediate,Employee Relations is an intermediate-level skill commonly required for Business Analyst roles in the Business field.
Machine Learning,Data & AI,Computer Vision Engineer,Intermediate,Machine Learning is an intermediate-level skill commonly required for Computer Vision Engineer roles in the Data & AI field.
Docker,Software Engineering,Cloud Engineer,Advanced,Docker is an advanced-level skill commonly required for Cloud Engineer roles in the Software Engineering field.
Webpack,Software Engineering,DevOps Engineer,Expert,Webpack is an expert-level skill commonly required for DevOps Engineer roles in the Software Engineering field.
Valuation,Business,Financial Analyst,Advanced,Valuation is an advanced-level skill commonly required for Financial Analyst roles in the Business field.
Communication,Product & Management,Program Manager,Intermediate,Communication is an intermediate-level skill commonly required for Program Manager roles in the Product & Management field.
Color Theory,Design,UI Designer,Beginner,Color Theory is an beginner-level skill commonly required for UI Designer roles in the Design field.
Growth Hacking,Marketing,SEO Specialist,Intermediate,Growth Hacking is an intermediate-level skill commonly required for SEO Specialist roles in the Marketing field.
MongoDB,Software Engineering,Software Architect,Advanced,MongoDB is an advanced-level skill commonly required for Software Architect roles in the Software Engineering field.
Oracle,Cloud & Infrastructure,Network Engineer,Intermediate,Oracle is an intermediate-level skill commonly required for Network Engineer roles in the Cloud & Infrastructure field.
C#,Software Engineering,Frontend Developer,Beginner,C# is an beginner-level skill commonly required for Frontend Developer roles in the Software Engineering field.
Google Ads,Marketing,SEO Specialist,Advanced,Google Ads is an advanced-level skill commonly required for SEO Specialist roles in the Marketing field.
Solution Design,Business,Sales Engineer,Advanced,Solution Design is an advanced-level skill commonly required for Sales Engineer roles in the Business field.
Go,Software Engineering,Frontend Developer,Expert,Go is an expert-level skill commonly required for Frontend Developer roles in the Software Engineering field.
Grafana,Software Engineering,QA Engineer,Expert,Grafana is an expert-level skill commonly required for QA Engineer roles in the Software Engineering field.
Backup & Recovery,Cloud & Infrastructure,Database Administrator,Intermediate,Backup & Recovery is an intermediate-level skill commonly required for Database Administrator roles in the Cloud & Infrastructure field.
Market Research,Product & Management,Product Owner,Advanced,Market Research is an advanced-level skill commonly required for Product Owner roles in the Product & Management field.
Mathematics,Data & AI,Business Intelligence Analyst,Intermediate,Mathematics is an intermediate-level skill commonly required for Business Intelligence Analyst roles in the Data & AI field.
Monitoring,Software Engineering,DevOps Engineer,Advanced,Monitoring is an advanced-level skill commonly required for DevOps Engineer roles in the Software Engineering field.
Performance Management,Business,Financial Analyst,Advanced,Performance Management is an advanced-level skill commonly required for Financial Analyst roles in the Business field.
Game Design,Software Engineering,QA Engineer,Expert,Game Design is an expert-level skill commonly required for QA Engineer roles in the Software Engineering field.
Reinforcement Learning,Data & AI,Data Engineer,Expert,Reinforcement Learning is an expert-level skill commonly required for Data Engineer roles in the Data & AI field.
Node.js,Software Engineering,Frontend Developer,Intermediate,Node.js is an intermediate-level skill commonly required for Frontend Developer roles in the Software Engineering field.
Reinforcement Learning,Data & AI,Data Analyst,Expert,Reinforcement Learning is an expert-level skill commonly required for Data Analyst roles in the Data & AI field.
Google Ads,Marketing,Digital Marketing Specialist,Intermediate,Google Ads is an intermediate-level skill commonly required for Digital Marketing Specialist roles in the Marketing field.
Replication,Cloud & Infrastructure,Security Engineer,Expert,Replication is an expert-level skill commonly required for Security Engineer roles in the Cloud & Infrastructure field.
Image Processing,Data & AI,Business Intelligence Analyst,Expert,Image Processing is an expert-level skill commonly required for Business Intelligence Analyst roles in the Data & AI field.
Switching,Cloud & Infrastructure,Cloud Engineer,Beginner,Switching is an beginner-level skill commonly required for Cloud Engineer roles in the Cloud & Infrastructure field.
Optimization,Software Engineering,Full Stack Developer,Beginner,Optimization is an beginner-level skill commonly required for Full Stack Developer roles in the Software Engineering field.
Prioritization,Product & Management,Product Owner,Advanced,Prioritization is an advanced-level skill commonly required for Product Owner roles in the Product & Management field.
Test Automation,Software Engineering,DevOps Engineer,Intermediate,Test Automation is an intermediate-level skill commonly required for DevOps Engineer roles in the Software Engineering field.
Physics,Software Engineering,Full Stack Developer,Advanced,Physics is an advanced-level skill commonly required for Full Stack Developer roles in the Software Engineering field.
Kafka,Software Engineering,DevOps Engineer,Intermediate,Kafka is an intermediate-level skill commonly required for DevOps Engineer roles in the Software Engineering field.
C#,Software Engineering,DevOps Engineer,Intermediate,C# is an intermediate-level skill commonly required for DevOps Engineer roles in the Software Engineering field.
CNN,Data & AI,Data Scientist,Intermediate,CNN is an intermediate-level skill commonly required for Data Scientist roles in the Data & AI field.
Node.js,Software Engineering,Full Stack Developer,Advanced,Node.js is an advanced-level skill commonly required for Full Stack Developer roles in the Software Engineering field.
Model Deployment,Data & AI,Data Analyst,Beginner,Model Deployment is an beginner-level skill commonly required for Data Analyst roles in the Data & AI field.
AWS,Software Engineering,Game Developer,Intermediate,AWS is an intermediate-level skill commonly required for Game Developer roles in the Software Engineering field.
Data Warehousing,Data & AI,Machine Learning Engineer,Advanced,Data Warehousing is an advanced-level skill commonly required for Machine Learning Engineer roles in the Data & AI field.
Canva,Marketing,Social Media Manager,Expert,Canva is an expert-level skill commonly required for Social Media Manager roles in the Marketing field.
Communication,Product & Management,Product Owner,Expert,Communication is an expert-level skill commonly required for Product Owner roles in the Product & Management field.
APIs,Business,Financial Analyst,Beginner,APIs is an beginner-level skill commonly required for Financial Analyst roles in the Business field.
spaCy,Data & AI,NLP Engineer,Intermediate,spaCy is an intermediate-level skill commonly required for NLP Engineer roles in the Data & AI field.
Dashboards,Data & AI,Business Intelligence Analyst,Intermediate,Dashboards is an intermediate-level skill commonly required for Business Intelligence Analyst roles in the Data & AI field.
Journey Mapping,Design,Product Designer,Advanced,Journey Mapping is an advanced-level skill commonly required for Product Designer roles in the Design field.
Six Sigma,Business,HR Specialist,Beginner,Six Sigma is an beginner-level skill commonly required for HR Specialist roles in the Business field.
Coaching,Product & Management,Program Manager,Expert,Coaching is an expert-level skill commonly required for Program Manager roles in the Product & Management field.
Data Cleaning,Data & AI,Business Intelligence Analyst,Beginner,Data Cleaning is an beginner-level skill commonly required for Business Intelligence Analyst roles in the Data & AI field.
Risk Management,Product & Management,Program Manager,Advanced,Risk Management is an advanced-level skill commonly required for Program Manager roles in the Product & Management field.
Terraform,Software Engineering,Site Reliability Engineer,Beginner,Terraform is an beginner-level skill commonly required for Site Reliability Engineer roles in the Software Engineering field.
Monitoring,Software Engineering,Site Reliability Engineer,Advanced,Monitoring is an advanced-level skill commonly required for Site Reliability Engineer roles in the Software Engineering field.
OWASP,Cloud & Infrastructure,Security Engineer,Beginner,OWASP is an beginner-level skill commonly required for Security Engineer roles in the Cloud & Infrastructure field.
Tokenization,Data & AI,NLP Engineer,Beginner,Tokenization is an beginner-level skill commonly required for NLP Engineer roles in the Data & AI field.
AWS,Software Engineering,Software Architect,Expert,AWS is an expert-level skill commonly required for Software Architect roles in the Software Engineering field.
Switching,Cloud & Infrastructure,Network Engineer,Intermediate,Switching is an intermediate-level skill commonly required for Network Engineer roles in the Cloud & Infrastructure field.
Microservices,Software Engineering,Mobile Developer,Intermediate,Microservices is an intermediate-level skill commonly required for Mobile Developer roles in the Software Engineering field.
Ansible,Software Engineering,Mobile Developer,Advanced,Ansible is an advanced-level skill commonly required for Mobile Developer roles in the Software Engineering field.
Budgeting,Product & Management,Scrum Master,Intermediate,Budgeting is an intermediate-level skill commonly required for Scrum Master roles in the Product & Management field.
Statistics,Data & AI,Data Analyst,Intermediate,Statistics is an intermediate-level skill commonly required for Data Analyst roles in the Data & AI field.
Deep Learning,Data & AI,AI Researcher,Intermediate,Deep Learning is an intermediate-level skill commonly required for AI Researcher roles in the Data & AI field.
Data Modeling,Data & AI,Data Engineer,Expert,Data Modeling is an expert-level skill commonly required for Data Engineer roles in the Data & AI field.
A/B Testing,Data & AI,Growth Marketer,Intermediate,A/B Testing is an intermediate-level skill commonly required for Growth Marketer roles in the Data & AI field.
Kanban,Product & Management,Scrum Master,Beginner,Kanban is an beginner-level skill commonly required for Scrum Master roles in the Product & Management field.
NumPy,Data & AI,NLP Engineer,Advanced,NumPy is an advanced-level skill commonly required for NLP Engineer roles in the Data & AI field.
Snowflake,Data & AI,Machine Learning Engineer,Advanced,Snowflake is an advanced-level skill commonly required for Machine Learning Engineer roles in the Data & AI field.
OpenGL,Software Engineering,Game Developer,Beginner,OpenGL is an beginner-level skill commonly required for Game Developer roles in the Software Engineering field.
REST APIs,Software Engineering,Game Developer,Intermediate,REST APIs is an intermediate-level skill commonly required for Game Developer roles in the Software Engineering field.
User Research,Design,Product Designer,Beginner,User Research is an beginner-level skill commonly required for Product Designer roles in the Design field.
Jupyter,Data & AI,Business Intelligence Analyst,Intermediate,Jupyter is an intermediate-level skill commonly required for Business Intelligence Analyst roles in the Data & AI field.
Deep Learning,Data & AI,Computer Vision Engineer,Advanced,Deep Learning is an advanced-level skill commonly required for Computer Vision Engineer roles in the Data & AI field.
MongoDB,Software Engineering,Full Stack Developer,Beginner,MongoDB is an beginner-level skill commonly required for Full Stack Developer roles in the Software Engineering field.
Negotiation,Business,Sales Engineer,Intermediate,Negotiation is an intermediate-level skill commonly required for Sales Engineer roles in the Business field.
DAX,Data & AI,NLP Engineer,Intermediate,DAX is an intermediate-level skill commonly required for NLP Engineer roles in the Data & AI field.
Cybersecurity,Cloud & Infrastructure,Database Administrator,Intermediate,Cybersecurity is an intermediate-level skill commonly required for Database Administrator roles in the Cloud & Infrastructure field.
Machine Learning,Data & AI,Machine Learning Engineer,Expert,Machine Learning is an expert-level skill commonly required for Machine Learning Engineer roles in the Data & AI field.
Kotlin,Software Engineering,Full Stack Developer,Expert,Kotlin is an expert-level skill commonly required for Full Stack Developer roles in the Software Engineering field.
CSS,Software Engineering,Mobile Developer,Beginner,CSS is an beginner-level skill commonly required for Mobile Developer roles in the Software Engineering field.
Model Deployment,Data & AI,Data Engineer,Beginner,Model Deployment is an beginner-level skill commonly required for Data Engineer roles in the Data & AI field.
ETL,Data & AI,Data Engineer,Advanced,ETL is an advanced-level skill commonly required for Data Engineer roles in the Data & AI field.
Accessibility,Software Engineering,Frontend Developer,Beginner,Accessibility is an beginner-level skill commonly required for Frontend Developer roles in the Software Engineering field.
Kubernetes,Software Engineering,QA Engineer,Intermediate,Kubernetes is an intermediate-level skill commonly required for QA Engineer roles in the Software Engineering field.
SQL,Software Engineering,Game Developer,Expert,SQL is an expert-level skill commonly required for Game Developer roles in the Software Engineering field.
Conflict Resolution,Business,HR Specialist,Beginner,Conflict Resolution is an beginner-level skill commonly required for HR Specialist roles in the Business field.
C#,Software Engineering,Game Developer,Expert,C# is an expert-level skill commonly required for Game Developer roles in the Software Engineering field.
Prometheus,Software Engineering,Backend Developer,Beginner,Prometheus is an beginner-level skill commonly required for Backend Developer roles in the Software Engineering field.
Jupyter,Data & AI,Data Analyst,Expert,Jupyter is an expert-level skill commonly required for Data Analyst roles in the Data & AI field.
Data Warehousing,Data & AI,Business Intelligence Analyst,Intermediate,Data Warehousing is an intermediate-level skill commonly required for Business Intelligence Analyst roles in the Data & AI field.
Payroll,Business,Operations Manager,Beginner,Payroll is an beginner-level skill commonly required for Operations Manager roles in the Business field.
Figma,Design,Graphic Designer,Intermediate,Figma is an intermediate-level skill commonly required for Graphic Designer roles in the Design field.
Photoshop,Design,UI Designer,Expert,Photoshop is an expert-level skill commonly required for UI Designer roles in the Design field.
MongoDB,Software Engineering,QA Engineer,Advanced,MongoDB is an advanced-level skill commonly required for QA Engineer roles in the Software Engineering field.
CRM,Marketing,Social Media Manager,Beginner,CRM is an beginner-level skill commonly required for Social Media Manager roles in the Marketing field.
Training,Business,Operations Manager,Expert,Training is an expert-level skill commonly required for Operations Manager roles in the Business field.
Engagement,Marketing,SEO Specialist,Beginner,Engagement is an beginner-level skill commonly required for SEO Specialist roles in the Marketing field.
Machine Learning,Data & AI,AI Researcher,Expert,Machine Learning is an expert-level skill commonly required for AI Researcher roles in the Data & AI field.
Tableau,Data & AI,Data Analyst,Intermediate,Tableau is an intermediate-level skill commonly required for Data Analyst roles in the Data & AI field.
CloudFormation,Cloud & Infrastructure,Cloud Architect,Expert,CloudFormation is an expert-level skill commonly required for Cloud Architect roles in the Cloud & Infrastructure field.
Planning,Product & Management,Product Manager,Beginner,Planning is an beginner-level skill commonly required for Product Manager roles in the Product & Management field.
Tokenization,Data & AI,Business Intelligence Analyst,Advanced,Tokenization is an advanced-level skill commonly required for Business Intelligence Analyst roles in the Data & AI field.
Email Marketing,Marketing,Social Media Manager,Expert,Email Marketing is an expert-level skill commonly required for Social Media Manager roles in the Marketing field.
OpenCV,Data & AI,AI Researcher,Advanced,OpenCV is an advanced-level skill commonly required for AI Researcher roles in the Data & AI field.
Jira,Software Engineering,QA Engineer,Expert,Jira is an expert-level skill commonly required for QA Engineer roles in the Software Engineering field.
Keyword Research,Marketing,SEO Specialist,Intermediate,Keyword Research is an intermediate-level skill commonly required for SEO Specialist roles in the Marketing field.
Pandas,Data & AI,Computer Vision Engineer,Advanced,Pandas is an advanced-level skill commonly required for Computer Vision Engineer roles in the Data & AI field.
Reporting,Data & AI,Business Intelligence Analyst,Expert,Reporting is an expert-level skill commonly required for Business Intelligence Analyst roles in the Data & AI field.
3D Math,Software Engineering,DevOps Engineer,Advanced,3D Math is an advanced-level skill commonly required for DevOps Engineer roles in the Software Engineering field.
DAX,Data & AI,Data Engineer,Advanced,DAX is an advanced-level skill commonly required for Data Engineer roles in the Data & AI field.
Cypress,Software Engineering,Full Stack Developer,Advanced,Cypress is an advanced-level skill commonly required for Full Stack Developer roles in the Software Engineering field.
Manual Testing,Software Engineering,Mobile Developer,Intermediate,Manual Testing is an intermediate-level skill commonly required for Mobile Developer roles in the Software Engineering field.
APIs,Business,HR Specialist,Advanced,APIs is an advanced-level skill commonly required for HR Specialist roles in the Business field.
UI Design,Software Engineering,Game Developer,Advanced,UI Design is an advanced-level skill commonly required for Game Developer roles in the Software Engineering field.
Design Patterns,Software Engineering,Mobile Developer,Advanced,Design Patterns is an advanced-level skill commonly required for Mobile Developer roles in the Software Engineering field.
Node.js,Software Engineering,Game Developer,Expert,Node.js is an expert-level skill commonly required for Game Developer roles in the Software Engineering field.
Stakeholder Management,Product & Management,Business Analyst,Beginner,Stakeholder Management is an beginner-level skill commonly required for Business Analyst roles in the Product & Management field.
Accounting,Business,Operations Manager,Intermediate,Accounting is an intermediate-level skill commonly required for Operations Manager roles in the Business field.
Customer Success,Business,Operations Manager,Expert,Customer Success is an expert-level skill commonly required for Operations Manager roles in the Business field.
Power BI,Data & AI,Data Scientist,Beginner,Power BI is an beginner-level skill commonly required for Data Scientist roles in the Data & AI field.
Django,Software Engineering,QA Engineer,Advanced,Django is an advanced-level skill commonly required for QA Engineer roles in the Software Engineering field.
BERT,Data & AI,Data Scientist,Expert,BERT is an expert-level skill commonly required for Data Scientist roles in the Data & AI field.
Android SDK,Software Engineering,Backend Developer,Expert,Android SDK is an expert-level skill commonly required for Backend Developer roles in the Software Engineering field.
Optimization,Software Engineering,Backend Developer,Intermediate,Optimization is an intermediate-level skill commonly required for Backend Developer roles in the Software Engineering field.
Email Marketing,Marketing,SEO Specialist,Intermediate,Email Marketing is an intermediate-level skill commonly required for SEO Specialist roles in the Marketing field.
Bash,Software Engineering,Site Reliability Engineer,Beginner,Bash is an beginner-level skill commonly required for Site Reliability Engineer roles in the Software Engineering field.
NLP,Data & AI,Machine Learning Engineer,Expert,NLP is an expert-level skill commonly required for Machine Learning Engineer roles in the Data & AI field.
Publications,Data & AI,Business Intelligence Analyst,Advanced,Publications is an advanced-level skill commonly required for Business Intelligence Analyst roles in the Data & AI field.
Node.js,Software Engineering,Backend Developer,Beginner,Node.js is an beginner-level skill commonly required for Backend Developer roles in the Software Engineering field.
Microservices,Software Engineering,Game Developer,Expert,Microservices is an expert-level skill commonly required for Game Developer roles in the Software Engineering field.
Bug Tracking,Software Engineering,Game Developer,Advanced,Bug Tracking is an advanced-level skill commonly required for Game Developer roles in the Software Engineering field.
JavaScript,Software Engineering,DevOps Engineer,Intermediate,JavaScript is an intermediate-level skill commonly required for DevOps Engineer roles in the Software Engineering field.
Storytelling,Marketing,Digital Marketing Specialist,Intermediate,Storytelling is an intermediate-level skill commonly required for Digital Marketing Specialist roles in the Marketing field.
Strategy,Product & Management,Program Manager,Beginner,Strategy is an beginner-level skill commonly required for Program Manager roles in the Product & Management field.
Leadership,Software Engineering,Software Architect,Intermediate,Leadership is an intermediate-level skill commonly required for Software Architect roles in the Software Engineering field.
Bash,Software Engineering,QA Engineer,Intermediate,Bash is an intermediate-level skill commonly required for QA Engineer roles in the Software Engineering field.
Presentations,Business,Business Analyst,Advanced,Presentations is an advanced-level skill commonly required for Business Analyst roles in the Business field.
Webpack,Software Engineering,QA Engineer,Advanced,Webpack is an advanced-level skill commonly required for QA Engineer roles in the Software Engineering field.
Canva,Marketing,Growth Marketer,Advanced,Canva is an advanced-level skill commonly required for Growth Marketer roles in the Marketing field.
Git,Software Engineering,Software Architect,Expert,Git is an expert-level skill commonly required for Software Architect roles in the Software Engineering field.
Figma,Design,Interaction Designer,Beginner,Figma is an beginner-level skill commonly required for Interaction Designer roles in the Design field.
ETL,Data & AI,NLP Engineer,Advanced,ETL is an advanced-level skill commonly required for NLP Engineer roles in the Data & AI field.
Content Strategy,Marketing,SEO Specialist,Intermediate,Content Strategy is an intermediate-level skill commonly required for SEO Specialist roles in the Marketing field.
On-page SEO,Marketing,Growth Marketer,Intermediate,On-page SEO is an intermediate-level skill commonly required for Growth Marketer roles in the Marketing field.
Linux,Software Engineering,Game Developer,Advanced,Linux is an advanced-level skill commonly required for Game Developer roles in the Software Engineering field.
NumPy,Data & AI,Data Engineer,Intermediate,NumPy is an intermediate-level skill commonly required for Data Engineer roles in the Data & AI field.
Google Analytics,Marketing,Digital Marketing Specialist,Intermediate,Google Analytics is an intermediate-level skill commonly required for Digital Marketing Specialist roles in the Marketing field.
Network Security,Cloud & Infrastructure,Database Administrator,Expert,Network Security is an expert-level skill commonly required for Database Administrator roles in the Cloud & Infrastructure field.
Lean,Business,Sales Engineer,Intermediate,Lean is an intermediate-level skill commonly required for Sales Engineer roles in the Business field.
Game Design,Software Engineering,Frontend Developer,Intermediate,Game Design is an intermediate-level skill commonly required for Frontend Developer roles in the Software Engineering field.
Mathematics,Data & AI,Computer Vision Engineer,Intermediate,Mathematics is an intermediate-level skill commonly required for Computer Vision Engineer roles in the Data & AI field.
OpenCV,Data & AI,Computer Vision Engineer,Advanced,OpenCV is an advanced-level skill commonly required for Computer Vision Engineer roles in the Data & AI field.
Unreal Engine,Software Engineering,Mobile Developer,Expert,Unreal Engine is an expert-level skill commonly required for Mobile Developer roles in the Software Engineering field.
Model Deployment,Data & AI,NLP Engineer,Expert,Model Deployment is an expert-level skill commonly required for NLP Engineer roles in the Data & AI field.
Terraform,Software Engineering,Full Stack Developer,Advanced,Terraform is an advanced-level skill commonly required for Full Stack Developer roles in the Software Engineering field.
Prototyping,Design,Interaction Designer,Intermediate,Prototyping is an intermediate-level skill commonly required for Interaction Designer roles in the Design field.
Recruitment,Business,Operations Manager,Advanced,Recruitment is an advanced-level skill commonly required for Operations Manager roles in the Business field.
User Research,Design,Interaction Designer,Expert,User Research is an expert-level skill commonly required for Interaction Designer roles in the Design field.
Requirements Gathering,Business,Business Analyst,Advanced,Requirements Gathering is an advanced-level skill commonly required for Business Analyst roles in the Business field.
Scalability,Software Engineering,Backend Developer,Advanced,Scalability is an advanced-level skill commonly required for Backend Developer roles in the Software Engineering field.
CNN,Data & AI,Data Analyst,Intermediate,CNN is an intermediate-level skill commonly required for Data Analyst roles in the Data & AI field.
ETL,Data & AI,Machine Learning Engineer,Advanced,ETL is an advanced-level skill commonly required for Machine Learning Engineer roles in the Data & AI field.
Process Improvement,Business,Business Analyst,Advanced,Process Improvement is an advanced-level skill commonly required for Business Analyst roles in the Business field.
Android SDK,Software Engineering,Game Developer,Advanced,Android SDK is an advanced-level skill commonly required for Game Developer roles in the Software Engineering field.
Typography,Design,UX Designer,Advanced,Typography is an advanced-level skill commonly required for UX Designer roles in the Design field.
UX Design,Design,UX Designer,Expert,UX Design is an expert-level skill commonly required for UX Designer roles in the Design field.
Redis,Software Engineering,Backend Developer,Advanced,Redis is an advanced-level skill commonly required for Backend Developer roles in the Software Engineering field.
Analytics,Product & Management,Operations Manager,Expert,Analytics is an expert-level skill commonly required for Operations Manager roles in the Product & Management field.
JavaScript,Software Engineering,QA Engineer,Expert,JavaScript is an expert-level skill commonly required for QA Engineer roles in the Software Engineering field.
Tableau,Data & AI,Business Intelligence Analyst,Expert,Tableau is an expert-level skill commonly required for Business Intelligence Analyst roles in the Data & AI field.
iOS,Software Engineering,Software Architect,Beginner,iOS is an beginner-level skill commonly required for Software Architect roles in the Software Engineering field.
Agile,Product & Management,Program Manager,Expert,Agile is an expert-level skill commonly required for Program Manager roles in the Product & Management field.
SQL,Software Engineering,Full Stack Developer,Beginner,SQL is an beginner-level skill commonly required for Full Stack Developer roles in the Software Engineering field.
UI Design,Software Engineering,Full Stack Developer,Expert,UI Design is an expert-level skill commonly required for Full Stack Developer roles in the Software Engineering field.
Process Improvement,Business,Financial Analyst,Advanced,Process Improvement is an advanced-level skill commonly required for Financial Analyst roles in the Business field.
Prioritization,Product & Management,Program Manager,Intermediate,Prioritization is an intermediate-level skill commonly required for Program Manager roles in the Product & Management field.
Docker,Software Engineering,DevOps Engineer,Expert,Docker is an expert-level skill commonly required for DevOps Engineer roles in the Software Engineering field.
BERT,Data & AI,NLP Engineer,Advanced,BERT is an advanced-level skill commonly required for NLP Engineer roles in the Data & AI field.
Program Management,Product & Management,Program Manager,Beginner,Program Management is an beginner-level skill commonly required for Program Manager roles in the Product & Management field.
MongoDB,Software Engineering,Backend Developer,Intermediate,MongoDB is an intermediate-level skill commonly required for Backend Developer roles in the Software Engineering field.
Encryption,Cloud & Infrastructure,Database Administrator,Intermediate,Encryption is an intermediate-level skill commonly required for Database Administrator roles in the Cloud & Infrastructure field.
Sprint Planning,Product & Management,Product Owner,Advanced,Sprint Planning is an advanced-level skill commonly required for Product Owner roles in the Product & Management field.
Reporting,Data & AI,Data Engineer,Advanced,Reporting is an advanced-level skill commonly required for Data Engineer roles in the Data & AI field.
System Design,Software Engineering,Software Architect,Advanced,System Design is an advanced-level skill commonly required for Software Architect roles in the Software Engineering field.
Docker,Software Engineering,Game Developer,Beginner,Docker is an beginner-level skill commonly required for Game Developer roles in the Software Engineering field.
Communication,Product & Management,Scrum Master,Advanced,Communication is an advanced-level skill commonly required for Scrum Master roles in the Product & Management field.
Scheduling Tools,Marketing,Social Media Manager,Expert,Scheduling Tools is an expert-level skill commonly required for Social Media Manager roles in the Marketing field.
Roadmapping,Product & Management,Product Owner,Expert,Roadmapping is an expert-level skill commonly required for Product Owner roles in the Product & Management field.
Unity,Software Engineering,Mobile Developer,Advanced,Unity is an advanced-level skill commonly required for Mobile Developer roles in the Software Engineering field.
NLP,Data & AI,Data Scientist,Intermediate,NLP is an intermediate-level skill commonly required for Data Scientist roles in the Data & AI field.
Facilitation,Product & Management,Program Manager,Intermediate,Facilitation is an intermediate-level skill commonly required for Program Manager roles in the Product & Management field.
Firebase,Software Engineering,Game Developer,Expert,Firebase is an expert-level skill commonly required for Game Developer roles in the Software Engineering field.
Android SDK,Software Engineering,QA Engineer,Advanced,Android SDK is an advanced-level skill commonly required for QA Engineer roles in the Software Engineering field.
Security,Cloud & Infrastructure,Security Engineer,Beginner,Security is an beginner-level skill commonly required for Security Engineer roles in the Cloud & Infrastructure field.
Dashboards,Data & AI,NLP Engineer,Beginner,Dashboards is an beginner-level skill commonly required for NLP Engineer roles in the Data & AI field.
Incident Response,Software Engineering,Frontend Developer,Intermediate,Incident Response is an intermediate-level skill commonly required for Frontend Developer roles in the Software Engineering field.
Hadoop,Data & AI,Data Engineer,Intermediate,Hadoop is an intermediate-level skill commonly required for Data Engineer roles in the Data & AI field.
CI/CD,Software Engineering,Cloud Engineer,Advanced,CI/CD is an advanced-level skill commonly required for Cloud Engineer roles in the Software Engineering field.
Adobe XD,Design,Graphic Designer,Expert,Adobe XD is an expert-level skill commonly required for Graphic Designer roles in the Design field.
Performance Tuning,Cloud & Infrastructure,Network Engineer,Expert,Performance Tuning is an expert-level skill commonly required for Network Engineer roles in the Cloud & Infrastructure field.
Monitoring,Software Engineering,Cloud Engineer,Beginner,Monitoring is an beginner-level skill commonly required for Cloud Engineer roles in the Software Engineering field.
Deep Learning,Data & AI,Data Scientist,Expert,Deep Learning is an expert-level skill commonly required for Data Scientist roles in the Data & AI field.
Design Patterns,Software Engineering,Frontend Developer,Expert,Design Patterns is an expert-level skill commonly required for Frontend Developer roles in the Software Engineering field.
AWS,Software Engineering,Cloud Engineer,Intermediate,AWS is an intermediate-level skill commonly required for Cloud Engineer roles in the Software Engineering field.
